"ID","Localidad","Lat","Lon","Precip_1h","Precip_24h","Precip_48h","Prob_Max","Pico_Valor","Zona_Llobregat","Timestamp_Captura"
1,"Punto grid",41.2806,1.3658,0,5.2,5.2,100,1.8,"DELTA",2026-02-05 15:25:44.861785
2,"Punto grid",41.3206,1.3658,0,6.6,6.6,100,2.4,"DELTA",2026-02-05 15:25:45.005376
3,"Punto grid",41.3606,1.3658,0,8.4,8.4,100,2.8,"DELTA",2026-02-05 15:25:45.132209
4,"Punto grid",41.4006,1.3658,0,8.4,8.4,100,2.8,"BAJO LLOBREGAT",2026-02-05 15:25:45.268081
5,"Punto grid",41.4406,1.3658,0,10.2,10.2,100,3.6,"BAJO LLOBREGAT",2026-02-05 15:25:45.39437
6,"Punto grid",41.4806,1.3658,0,13,13.2,100,4.6,"BAJO LLOBREGAT",2026-02-05 15:25:45.520699
7,"Punto grid",41.5206,1.3658,0,13,13.2,100,4.6,"BAJO LLOBREGAT",2026-02-05 15:25:45.647259
8,"Punto grid",41.5606,1.3658,0,15.1,15.9,100,5,"BAJO LLOBREGAT",2026-02-05 15:25:45.773637
9,"Punto grid",41.6006,1.3658,0,17.8,18.4,100,5.2,"BAJO LLOBREGAT",2026-02-05 15:25:45.899984
10,"Punto grid",41.6406,1.3658,0,17.8,18.4,100,5.2,"BAJO LLOBREGAT",2026-02-05 15:25:46.02651
11,"Punto grid",41.6806,1.3658,0,21.5,21.7,100,5.4,"BAJO LLOBREGAT",2026-02-05 15:25:46.152715
12,"Punto grid",41.7206,1.3658,0,23.4,23.8,100,6.4,"MEDIO LLOBREGAT",2026-02-05 15:25:46.279584
13,"Punto grid",41.7606,1.3658,0,23.4,23.8,100,6.4,"MEDIO LLOBREGAT",2026-02-05 15:25:46.408383
14,"Punto grid",41.8006,1.3658,0,23.4,24.4,100,6.6,"MEDIO LLOBREGAT",2026-02-05 15:25:46.533718
15,"Punto grid",41.8406,1.3658,0,23.4,24.4,100,6.6,"MEDIO LLOBREGAT",2026-02-05 15:25:46.658702
16,"Punto grid",41.8806,1.3658,0,23.3,24.3,100,6.6,"MEDIO LLOBREGAT",2026-02-05 15:25:46.783911
