"ID","Localidad","Lat","Lon","Precip_1h","Precip_24h","Precip_48h","Prob_Max","Pico_Valor","Zona_Llobregat","Timestamp_Captura"
1,"Punto grid",41.2806,1.3658,0,0,0.1,50,0.1,"DELTA",2026-02-03 06:00:49.257958
2,"Punto grid",41.3206,1.3658,0,0,0.1,48,0.1,"DELTA",2026-02-03 06:00:49.380162
3,"Punto grid",41.3606,1.3658,0,0,0.3,48,0.2,"DELTA",2026-02-03 06:00:49.486423
4,"Punto grid",41.4006,1.3658,0,0,0.3,48,0.2,"BAJO LLOBREGAT",2026-02-03 06:00:49.589067
5,"Punto grid",41.4406,1.3658,0,0,0.4,48,0.2,"BAJO LLOBREGAT",2026-02-03 06:00:49.692307
6,"Punto grid",41.4806,1.3658,0,0,0.4,48,0.2,"BAJO LLOBREGAT",2026-02-03 06:00:49.795632
7,"Punto grid",41.5206,1.3658,0,0,0.4,48,0.2,"BAJO LLOBREGAT",2026-02-03 06:00:49.898314
8,"Punto grid",41.5606,1.3658,0,0,0,48,0,"BAJO LLOBREGAT",2026-02-03 06:00:50.001563
9,"Punto grid",41.6006,1.3658,0,0,0,43,0,"BAJO LLOBREGAT",2026-02-03 06:00:50.104017
10,"Punto grid",41.6406,1.3658,0,0,0,43,0,"BAJO LLOBREGAT",2026-02-03 06:00:50.20842
11,"Punto grid",41.6806,1.3658,0,0,0,43,0,"BAJO LLOBREGAT",2026-02-03 06:00:50.317261
12,"Punto grid",41.7206,1.3658,0,0,0,45,0,"MEDIO LLOBREGAT",2026-02-03 06:00:50.418813
13,"Punto grid",41.7606,1.3658,0,0,0,45,0,"MEDIO LLOBREGAT",2026-02-03 06:00:50.521016
14,"Punto grid",41.8006,1.3658,0,0,0,45,0,"MEDIO LLOBREGAT",2026-02-03 06:00:50.622423
15,"Punto grid",41.8406,1.3658,0,0,0,50,0,"MEDIO LLOBREGAT",2026-02-03 06:00:50.723959
16,"Punto grid",41.8806,1.3658,1.8,2,2,50,1.8,"MEDIO LLOBREGAT",2026-02-03 06:00:50.826183
17,"Punto grid",41.9206,1.3658,3.8,5.2,5.4,50,3.8,"MEDIO LLOBREGAT",2026-02-03 06:00:50.928255
18,"Punto grid",41.9606,1.3658,3.8,5.2,5.4,38,3.8,"MEDIO LLOBREGAT",2026-02-03 06:00:51.02948
19,"Punto grid",42.0006,1.3658,0.6,0.8,1,38,0.6,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-03 06:00:51.130975
20,"Punto grid",42.0406,1.3658,0.2,0.4,0.6,38,0.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-03 06:00:51.232849
21,"Punto grid",42.0806,1.3658,0.4,2.9,3.1,63,0.7,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-03 06:00:51.335824
22,"Punto grid",42.1206,1.3658,0.4,0.4,1.2,63,0.6,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-03 06:00:51.437407
23,"Punto grid",42.1606,1.3658,0,0,0.6,63,0.4,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-03 06:00:51.539627
24,"Punto grid",42.2006,1.3658,0,0,0.7,43,0.5,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-03 06:00:51.64095
25,"Punto grid",42.2406,1.3658,0,0,0.5,43,0.4,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-03 06:00:51.742196
26,"Punto grid",42.2806,1.3658,0.2,0.2,0.6,43,0.3,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-03 06:00:51.846095
27,"Punto grid",41.2806,1.4058,0,0,0.1,50,0.1,"DELTA",2026-02-03 06:00:51.947257
28,"Punto grid",41.3206,1.4058,0,0,0.1,48,0.1,"DELTA",2026-02-03 06:00:52.049639
29,"Punto grid",41.3606,1.4058,0,0,0.3,48,0.2,"DELTA",2026-02-03 06:00:52.152839
30,"Punto grid",41.4006,1.4058,0,0,0.5,48,0.3,"BAJO LLOBREGAT",2026-02-03 06:00:52.255164
31,"Punto grid",41.4406,1.4058,0,0,0.4,48,0.2,"BAJO LLOBREGAT",2026-02-03 06:00:52.368307
32,"Punto grid",41.4806,1.4058,0,0,0.4,48,0.2,"BAJO LLOBREGAT",2026-02-03 06:00:52.469482
33,"Punto grid",41.5206,1.4058,0,0,0.4,48,0.2,"BAJO LLOBREGAT",2026-02-03 06:00:52.570702
34,"Punto grid",41.5606,1.4058,0,0,0,48,0,"BAJO LLOBREGAT",2026-02-03 06:00:52.672582
35,"Punto grid",41.6006,1.4058,0,0,0,43,0,"BAJO LLOBREGAT",2026-02-03 06:00:52.774731
36,"Punto grid",41.6406,1.4058,0,0,0,43,0,"BAJO LLOBREGAT",2026-02-03 06:00:52.876571
37,"Punto grid",41.6806,1.4058,0,0,0,43,0,"BAJO LLOBREGAT",2026-02-03 06:00:52.978291
38,"Punto grid",41.7206,1.4058,0,0,0,45,0,"MEDIO LLOBREGAT",2026-02-03 06:00:53.079708
39,"Punto grid",41.7606,1.4058,0,0,0,45,0,"MEDIO LLOBREGAT",2026-02-03 06:00:53.185685
40,"Punto grid",41.8006,1.4058,0,0,0,45,0,"MEDIO LLOBREGAT",2026-02-03 06:00:53.292721
41,"Punto grid",41.8406,1.4058,0,0,0,50,0,"MEDIO LLOBREGAT",2026-02-03 06:00:53.395426
42,"Punto grid",41.8806,1.4058,1.8,2,2,50,1.8,"MEDIO LLOBREGAT",2026-02-03 06:00:53.496355
43,"Punto grid",41.9206,1.4058,3.8,5.2,5.4,50,3.8,"MEDIO LLOBREGAT",2026-02-03 06:00:53.597919
44,"Punto grid",41.9606,1.4058,3.8,5.2,5.4,38,3.8,"MEDIO LLOBREGAT",2026-02-03 06:00:53.699332
45,"Punto grid",42.0006,1.4058,0.6,0.8,1,38,0.6,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-03 06:00:53.801411
46,"Punto grid",42.0406,1.4058,0.2,0.4,0.6,38,0.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-03 06:00:53.902612
47,"Punto grid",42.0806,1.4058,0.2,0.4,0.6,63,0.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-03 06:00:54.003637
48,"Punto grid",42.1206,1.4058,0.5,0.5,1.5,63,0.6,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-03 06:00:54.105682
49,"Punto grid",42.1606,1.4058,0,0.3,1,63,0.4,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-03 06:00:54.20733
50,"Punto grid",42.2006,1.4058,0,0,0.5,43,0.3,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-03 06:00:54.316786
51,"Punto grid",42.2406,1.4058,0,0,0.3,43,0.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-03 06:00:54.418744
52,"Punto grid",42.2806,1.4058,0,0,0.2,43,0.1,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-03 06:00:54.521236
53,"Punto grid",41.2806,1.4458,0,0,0.4,50,0.2,"DELTA",2026-02-03 06:00:54.623533
54,"Punto grid",41.3206,1.4458,0,0.4,0.8,48,0.4,"DELTA",2026-02-03 06:00:54.725329
55,"Punto grid",41.3606,1.4458,0,0.2,0.6,48,0.2,"DELTA",2026-02-03 06:00:54.82666
56,"Punto grid",41.4006,1.4458,0,0.2,0.6,48,0.2,"BAJO LLOBREGAT",2026-02-03 06:00:54.929712
57,"Punto grid",41.4406,1.4458,0,0,0.5,40,0.3,"BAJO LLOBREGAT",2026-02-03 06:00:55.034476
58,"Punto grid",41.4806,1.4458,0,0,0.4,40,0.2,"BAJO LLOBREGAT",2026-02-03 06:00:55.13566
59,"Punto grid",41.5206,1.4458,0,0,0.4,40,0.2,"BAJO LLOBREGAT",2026-02-03 06:00:55.237591
60,"Punto grid",41.5606,1.4458,0,0,0.2,40,0.2,"BAJO LLOBREGAT",2026-02-03 06:00:55.345191
61,"Punto grid",41.6006,1.4458,0,0,0,43,0,"BAJO LLOBREGAT",2026-02-03 06:00:55.446359
62,"Punto grid",41.6406,1.4458,0,0,0,43,0,"BAJO LLOBREGAT",2026-02-03 06:00:55.547488
63,"Punto grid",41.6806,1.4458,0,0,0,43,0,"BAJO LLOBREGAT",2026-02-03 06:00:55.648538
64,"Punto grid",41.7206,1.4458,0,0,0,35,0,"MEDIO LLOBREGAT",2026-02-03 06:00:55.750284
65,"Punto grid",41.7606,1.4458,0,0,0,35,0,"MEDIO LLOBREGAT",2026-02-03 06:00:55.851107
66,"Punto grid",41.8006,1.4458,0.4,0.4,0.4,35,0.4,"MEDIO LLOBREGAT",2026-02-03 06:00:55.953841
67,"Punto grid",41.8406,1.4458,0.4,0.4,0.4,35,0.4,"MEDIO LLOBREGAT",2026-02-03 06:00:56.056057
68,"Punto grid",41.8806,1.4458,2.2,2.4,2.4,35,2.2,"MEDIO LLOBREGAT",2026-02-03 06:00:56.157308
69,"Punto grid",41.9206,1.4458,2.6,3.2,3.2,35,2.6,"MEDIO LLOBREGAT",2026-02-03 06:00:56.260144
70,"Punto grid",41.9606,1.4458,2.6,3.2,3.2,38,2.6,"MEDIO LLOBREGAT",2026-02-03 06:00:56.362659
71,"Punto grid",42.0006,1.4458,1.2,1.6,1.8,38,1.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-03 06:00:56.46447
72,"Punto grid",42.0406,1.4458,0.4,0.7,0.9,38,0.4,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-03 06:00:56.569131
73,"Punto grid",42.0806,1.4458,0.4,0.7,0.9,38,0.4,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-03 06:00:56.672974
74,"Punto grid",42.1206,1.4458,0.5,0.5,1.7,38,0.7,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-03 06:00:56.774393
75,"Punto grid",42.1606,1.4458,0.2,1.2,2.4,43,0.9,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-03 06:00:56.877492
76,"Punto grid",42.2006,1.4458,0.2,0.4,1.4,43,0.5,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-03 06:00:56.984213
77,"Punto grid",42.2406,1.4458,0,0,0.2,43,0.1,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-03 06:00:57.088793
78,"Punto grid",42.2806,1.4458,0,0,0.2,43,0.1,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-03 06:00:57.194252
79,"Punto grid",41.2806,1.4858,0,0,0.3,50,0.2,"DELTA",2026-02-03 06:00:57.29678
80,"Punto grid",41.3206,1.4858,0,0.2,0.6,48,0.2,"DELTA",2026-02-03 06:00:57.400213
81,"Punto grid",41.3606,1.4858,0,0.2,0.6,48,0.2,"DELTA",2026-02-03 06:00:57.502202
82,"Punto grid",41.4006,1.4858,0,0.2,0.6,48,0.2,"BAJO LLOBREGAT",2026-02-03 06:00:57.604134
83,"Punto grid",41.4406,1.4858,0,0,0.5,40,0.3,"BAJO LLOBREGAT",2026-02-03 06:00:57.706029
84,"Punto grid",41.4806,1.4858,0,0,0.4,40,0.4,"BAJO LLOBREGAT",2026-02-03 06:00:57.808046
85,"Punto grid",41.5206,1.4858,0,0,0.4,40,0.4,"BAJO LLOBREGAT",2026-02-03 06:00:57.910359
86,"Punto grid",41.5606,1.4858,0,0,0.2,40,0.2,"BAJO LLOBREGAT",2026-02-03 06:00:58.012468
87,"Punto grid",41.6006,1.4858,0,0,0.1,43,0.1,"BAJO LLOBREGAT",2026-02-03 06:00:58.115091
88,"Punto grid",41.6406,1.4858,0,0,0.1,43,0.1,"BAJO LLOBREGAT",2026-02-03 06:00:58.219004
89,"Punto grid",41.6806,1.4858,0,0,0,43,0,"BAJO LLOBREGAT",2026-02-03 06:00:58.32872
90,"Punto grid",41.7206,1.4858,0,0,0,35,0,"MEDIO LLOBREGAT",2026-02-03 06:00:58.441463
91,"Punto grid",41.7606,1.4858,0,0,0,35,0,"MEDIO LLOBREGAT",2026-02-03 06:00:58.54327
