"ID","Localidad","Lat","Lon","Precip_1h","Precip_24h","Precip_48h","Prob_Max","Pico_Valor","Zona_Llobregat","Timestamp_Captura"
1,"Punto grid",41.2806,1.3658,0,0,1.2,48,0.8,"DELTA",2026-02-02 23:40:22.348326
2,"Punto grid",41.3206,1.3658,0,0,0.8,45,0.5,"DELTA",2026-02-02 23:40:22.536506
3,"Punto grid",41.3606,1.3658,0,0,0.9,45,0.6,"DELTA",2026-02-02 23:40:22.70842
4,"Punto grid",41.4006,1.3658,0,0,0.9,45,0.6,"BAJO LLOBREGAT",2026-02-02 23:40:22.877041
5,"Punto grid",41.4406,1.3658,0,0,1.2,48,0.8,"BAJO LLOBREGAT",2026-02-02 23:40:23.046543
6,"Punto grid",41.4806,1.3658,0,0,1,48,0.8,"BAJO LLOBREGAT",2026-02-02 23:40:23.218851
7,"Punto grid",41.5206,1.3658,0,0,1,48,0.8,"BAJO LLOBREGAT",2026-02-02 23:40:23.388672
8,"Punto grid",41.5606,1.3658,0,0,1.1,48,0.9,"BAJO LLOBREGAT",2026-02-02 23:40:23.557483
9,"Punto grid",41.6006,1.3658,0,0,1.2,45,0.8,"BAJO LLOBREGAT",2026-02-02 23:40:23.726412
10,"Punto grid",41.6406,1.3658,0,0,1.2,45,0.8,"BAJO LLOBREGAT",2026-02-02 23:40:23.896999
11,"Punto grid",41.6806,1.3658,0,0,1,45,0.5,"BAJO LLOBREGAT",2026-02-02 23:40:24.066074
12,"Punto grid",41.7206,1.3658,0,0,1,45,0.8,"MEDIO LLOBREGAT",2026-02-02 23:40:24.233925
13,"Punto grid",41.7606,1.3658,0,0,1,45,0.8,"MEDIO LLOBREGAT",2026-02-02 23:40:24.40136
14,"Punto grid",41.8006,1.3658,0,0,0.9,45,0.9,"MEDIO LLOBREGAT",2026-02-02 23:40:24.569345
15,"Punto grid",41.8406,1.3658,0,0,0.9,50,0.9,"MEDIO LLOBREGAT",2026-02-02 23:40:24.7378
16,"Punto grid",41.8806,1.3658,1.8,2,3.5,50,1.8,"MEDIO LLOBREGAT",2026-02-02 23:40:24.905271
17,"Punto grid",41.9206,1.3658,3.4,4.2,5.8,50,3.4,"MEDIO LLOBREGAT",2026-02-02 23:40:25.076469
18,"Punto grid",41.9606,1.3658,3.4,4.2,5.8,40,3.4,"MEDIO LLOBREGAT",2026-02-02 23:40:25.243912
19,"Punto grid",42.0006,1.3658,0,0,1.2,40,0.8,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-02 23:40:25.412128
20,"Punto grid",42.0406,1.3658,0,0,0.7,40,0.4,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-02 23:40:25.579511
21,"Punto grid",42.0806,1.3658,0.2,1.9,2.5,58,0.9,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-02 23:40:25.746891
22,"Punto grid",42.1206,1.3658,0,0,0.2,58,0.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-02 23:40:25.914441
23,"Punto grid",42.1606,1.3658,0,0,0.3,58,0.3,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-02 23:40:26.082332
24,"Punto grid",42.2006,1.3658,0,0,0.2,45,0.1,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-02 23:40:26.250792
25,"Punto grid",42.2406,1.3658,0,0,0.1,45,0.1,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-02 23:40:26.4189
26,"Punto grid",42.2806,1.3658,0.1,0.1,0.76,45,0.3,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-02 23:40:26.588685
27,"Punto grid",41.2806,1.4058,0,0,1.2,48,0.8,"DELTA",2026-02-02 23:40:26.75677
28,"Punto grid",41.3206,1.4058,0,0,0.8,45,0.5,"DELTA",2026-02-02 23:40:26.924814
29,"Punto grid",41.3606,1.4058,0,0,0.9,45,0.6,"DELTA",2026-02-02 23:40:27.092454
30,"Punto grid",41.4006,1.4058,0,0,0.9,45,0.7,"BAJO LLOBREGAT",2026-02-02 23:40:27.259815
31,"Punto grid",41.4406,1.4058,0,0,1.2,48,0.8,"BAJO LLOBREGAT",2026-02-02 23:40:27.427831
32,"Punto grid",41.4806,1.4058,0,0,1,48,0.8,"BAJO LLOBREGAT",2026-02-02 23:40:27.595165
33,"Punto grid",41.5206,1.4058,0,0,1,48,0.8,"BAJO LLOBREGAT",2026-02-02 23:40:27.762854
34,"Punto grid",41.5606,1.4058,0,0,1.1,48,0.9,"BAJO LLOBREGAT",2026-02-02 23:40:27.93016
35,"Punto grid",41.6006,1.4058,0,0,1.2,45,0.8,"BAJO LLOBREGAT",2026-02-02 23:40:28.099031
36,"Punto grid",41.6406,1.4058,0,0,1.2,45,0.8,"BAJO LLOBREGAT",2026-02-02 23:40:28.266355
37,"Punto grid",41.6806,1.4058,0,0,1,45,0.5,"BAJO LLOBREGAT",2026-02-02 23:40:28.433694
38,"Punto grid",41.7206,1.4058,0,0,1,45,0.8,"MEDIO LLOBREGAT",2026-02-02 23:40:28.60106
39,"Punto grid",41.7606,1.4058,0,0,1,45,0.8,"MEDIO LLOBREGAT",2026-02-02 23:40:28.768465
40,"Punto grid",41.8006,1.4058,0,0,0.9,45,0.9,"MEDIO LLOBREGAT",2026-02-02 23:40:28.936173
41,"Punto grid",41.8406,1.4058,0,0,0.9,50,0.9,"MEDIO LLOBREGAT",2026-02-02 23:40:29.105678
42,"Punto grid",41.8806,1.4058,1.8,2,3.5,50,1.8,"MEDIO LLOBREGAT",2026-02-02 23:40:29.274147
43,"Punto grid",41.9206,1.4058,3.4,4.2,5.8,50,3.4,"MEDIO LLOBREGAT",2026-02-02 23:40:29.441616
