"ID","Localidad","Lat","Lon","Precip_1h","Precip_24h","Precip_48h","Prob_Max","Pico_Valor","Zona_Llobregat","Timestamp_Captura"
1,"Punto grid",41.2806,1.3658,0,1.2,7,98,1.8,"DELTA",2026-02-04 21:45:09.681308
2,"Punto grid",41.3206,1.3658,0,1.9,8.3,100,1.6,"DELTA",2026-02-04 21:45:09.862941
3,"Punto grid",41.3606,1.3658,0,2.6,9.2,100,1.8,"DELTA",2026-02-04 21:45:10.027499
4,"Punto grid",41.4006,1.3658,0,2.6,9.2,100,1.8,"BAJO LLOBREGAT",2026-02-04 21:45:10.192198
5,"Punto grid",41.4406,1.3658,0,2.6,10.6,100,2.4,"BAJO LLOBREGAT",2026-02-04 21:45:10.403337
6,"Punto grid",41.4806,1.3658,0,1.8,12.3,100,3.4,"BAJO LLOBREGAT",2026-02-04 21:45:10.567753
7,"Punto grid",41.5206,1.3658,0,1.8,12.3,100,3.4,"BAJO LLOBREGAT",2026-02-04 21:45:10.7321
8,"Punto grid",41.5606,1.3658,0,1.3,14.1,100,4.2,"BAJO LLOBREGAT",2026-02-04 21:45:10.897448
9,"Punto grid",41.6006,1.3658,0,0.9,14.9,100,5,"BAJO LLOBREGAT",2026-02-04 21:45:11.062144
10,"Punto grid",41.6406,1.3658,0,0.9,14.9,100,5,"BAJO LLOBREGAT",2026-02-04 21:45:11.226432
11,"Punto grid",41.6806,1.3658,0,1,16.9,100,5.2,"BAJO LLOBREGAT",2026-02-04 21:45:11.391549
12,"Punto grid",41.7206,1.3658,0,1.3,18.6,100,5,"MEDIO LLOBREGAT",2026-02-04 21:45:11.55602
13,"Punto grid",41.7606,1.3658,0,1.3,18.6,100,5,"MEDIO LLOBREGAT",2026-02-04 21:45:11.725561
14,"Punto grid",41.8006,1.3658,0,1,20.9,100,4.1,"MEDIO LLOBREGAT",2026-02-04 21:45:11.888788
15,"Punto grid",41.8406,1.3658,0,1,20.9,100,4.1,"MEDIO LLOBREGAT",2026-02-04 21:45:12.052553
16,"Punto grid",41.8806,1.3658,0,1.3,24.3,100,5.6,"MEDIO LLOBREGAT",2026-02-04 21:45:12.216263
17,"Punto grid",41.9206,1.3658,0,1.8,29.6,100,7.6,"MEDIO LLOBREGAT",2026-02-04 21:45:12.379882
18,"Punto grid",41.9606,1.3658,0,1.8,29.6,100,7.6,"MEDIO LLOBREGAT",2026-02-04 21:45:12.543122
19,"Punto grid",42.0006,1.3658,0,2.1,32.5,100,8.1,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 21:45:12.706217
20,"Punto grid",42.0406,1.3658,0,2.1,32.8,100,8.7,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 21:45:12.869886
21,"Punto grid",42.0806,1.3658,0,2.1,32.8,100,8.1,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 21:45:13.032824
22,"Punto grid",42.1206,1.3658,0,0.6,29,100,5,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 21:45:13.197001
23,"Punto grid",42.1606,1.3658,0,1.3,31.9,100,4.1,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 21:45:13.361988
24,"Punto grid",42.2006,1.3658,0,0.2,38.8,100,4.4,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 21:45:13.525798
25,"Punto grid",42.2406,1.3658,0,0,40,100,4.6,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 21:45:13.689004
26,"Punto grid",42.2806,1.3658,0,0,33.4,100,5.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 21:45:13.852421
27,"Punto grid",41.2806,1.4058,0,1.2,7,98,1.8,"DELTA",2026-02-04 21:45:14.015762
28,"Punto grid",41.3206,1.4058,0,1.9,8.3,100,1.6,"DELTA",2026-02-04 21:45:14.179367
29,"Punto grid",41.3606,1.4058,0,2.6,9.2,100,1.8,"DELTA",2026-02-04 21:45:14.345997
30,"Punto grid",41.4006,1.4058,0,2.9,9.6,100,2.2,"BAJO LLOBREGAT",2026-02-04 21:45:14.509962
31,"Punto grid",41.4406,1.4058,0,2.6,10.6,100,2.4,"BAJO LLOBREGAT",2026-02-04 21:45:14.673282
