"ID","Localidad","Lat","Lon","Precip_1h","Precip_24h","Precip_48h","Prob_Max","Pico_Valor","Zona_Llobregat","Timestamp_Captura"
1,"Punto grid",41.2806,1.3658,0.6,2.4,2.8,88,1.2,"DELTA",2026-02-08 14:05:15.207401
2,"Punto grid",41.3206,1.3658,0.6,2.4,3.3,88,1.2,"DELTA",2026-02-08 14:05:15.370789
3,"Punto grid",41.3606,1.3658,0.4,2,3,88,1,"DELTA",2026-02-08 14:05:15.519479
4,"Punto grid",41.4006,1.3658,0.4,2,3,88,1,"BAJO LLOBREGAT",2026-02-08 14:05:15.668556
5,"Punto grid",41.4406,1.3658,0.4,2,3.2,93,1,"BAJO LLOBREGAT",2026-02-08 14:05:15.81744
6,"Punto grid",41.4806,1.3658,0.6,3,4.2,93,1.2,"BAJO LLOBREGAT",2026-02-08 14:05:15.966156
7,"Punto grid",41.5206,1.3658,0.6,3,4.2,93,1.2,"BAJO LLOBREGAT",2026-02-08 14:05:16.114609
8,"Punto grid",41.5606,1.3658,0.8,3.6,4.7,93,1.4,"BAJO LLOBREGAT",2026-02-08 14:05:16.263631
9,"Punto grid",41.6006,1.3658,1,4.2,5.2,95,1.4,"BAJO LLOBREGAT",2026-02-08 14:05:16.412639
10,"Punto grid",41.6406,1.3658,1,4.2,5.2,95,1.4,"BAJO LLOBREGAT",2026-02-08 14:05:16.561742
11,"Punto grid",41.6806,1.3658,1.2,5,5.8,95,1.6,"BAJO LLOBREGAT",2026-02-08 14:05:16.710172
12,"Punto grid",41.7206,1.3658,1.8,6.2,7,98,2,"MEDIO LLOBREGAT",2026-02-08 14:05:16.858782
13,"Punto grid",41.7606,1.3658,1.8,6.2,7,98,2,"MEDIO LLOBREGAT",2026-02-08 14:05:17.0099
14,"Punto grid",41.8006,1.3658,1.8,6,6.8,98,2,"MEDIO LLOBREGAT",2026-02-08 14:05:17.158292
15,"Punto grid",41.8406,1.3658,1.8,6,6.8,100,2,"MEDIO LLOBREGAT",2026-02-08 14:05:17.306205
16,"Punto grid",41.8806,1.3658,1.8,6.6,7.2,100,2.2,"MEDIO LLOBREGAT",2026-02-08 14:05:17.454641
17,"Punto grid",41.9206,1.3658,1.6,6.6,7,100,2.4,"MEDIO LLOBREGAT",2026-02-08 14:05:17.602659
18,"Punto grid",41.9606,1.3658,1.6,6.6,7,98,2.4,"MEDIO LLOBREGAT",2026-02-08 14:05:17.7503
19,"Punto grid",42.0006,1.3658,1,4.8,5.3,98,1.8,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-08 14:05:17.899025
20,"Punto grid",42.0406,1.3658,0.8,4,4.6,98,1.4,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-08 14:05:18.04728
21,"Punto grid",42.0806,1.3658,0.8,3.8,4.6,100,1.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-08 14:05:18.195507
22,"Punto grid",42.1206,1.3658,0,5,5,100,1.6,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-08 14:05:18.345026
23,"Punto grid",42.1606,1.3658,0,3.6,3.6,100,1.4,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-08 14:05:18.493492
24,"Punto grid",42.2006,1.3658,0,2.6,2.6,100,1.4,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-08 14:05:18.641881
25,"Punto grid",42.2406,1.3658,0,2.4,2.4,100,1.7,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-08 14:05:18.797189
26,"Punto grid",42.2806,1.3658,0,2.1,2.1,100,1.3,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-08 14:05:18.945183
27,"Punto grid",41.2806,1.4058,0.6,2.4,2.8,88,1.2,"DELTA",2026-02-08 14:05:19.093221
28,"Punto grid",41.3206,1.4058,0.6,2.4,3.3,88,1.2,"DELTA",2026-02-08 14:05:19.241275
29,"Punto grid",41.3606,1.4058,0.4,2,3,88,1,"DELTA",2026-02-08 14:05:19.393549
30,"Punto grid",41.4006,1.4058,0.4,2.2,3.2,88,0.8,"BAJO LLOBREGAT",2026-02-08 14:05:19.54137
31,"Punto grid",41.4406,1.4058,0.4,2,3.2,93,1,"BAJO LLOBREGAT",2026-02-08 14:05:19.689116
32,"Punto grid",41.4806,1.4058,0.6,3,4.2,93,1.2,"BAJO LLOBREGAT",2026-02-08 14:05:19.836673
33,"Punto grid",41.5206,1.4058,0.6,3,4.2,93,1.2,"BAJO LLOBREGAT",2026-02-08 14:05:19.98562
34,"Punto grid",41.5606,1.4058,0.8,3.6,4.7,93,1.4,"BAJO LLOBREGAT",2026-02-08 14:05:20.13375
35,"Punto grid",41.6006,1.4058,1,4.2,5.2,95,1.4,"BAJO LLOBREGAT",2026-02-08 14:05:20.281794
