"ID","Localidad","Lat","Lon","Precip_1h","Precip_24h","Precip_48h","Prob_Max","Pico_Valor","Zona_Llobregat","Timestamp_Captura"
1,"Punto grid",41.2806,1.3658,0,5.8,5.8,98,1.8,"DELTA",2026-02-04 23:39:08.870077
2,"Punto grid",41.3206,1.3658,0,6.4,6.4,100,1.6,"DELTA",2026-02-04 23:39:09.01247
3,"Punto grid",41.3606,1.3658,0,6.6,6.6,100,1.8,"DELTA",2026-02-04 23:39:09.137366
4,"Punto grid",41.4006,1.3658,0,6.6,6.6,100,1.8,"BAJO LLOBREGAT",2026-02-04 23:39:09.261679
5,"Punto grid",41.4406,1.3658,0,8,8,100,2.4,"BAJO LLOBREGAT",2026-02-04 23:39:09.385985
6,"Punto grid",41.4806,1.3658,0,10.5,10.5,100,3.4,"BAJO LLOBREGAT",2026-02-04 23:39:09.510724
7,"Punto grid",41.5206,1.3658,0,10.5,10.5,100,3.4,"BAJO LLOBREGAT",2026-02-04 23:39:09.635282
8,"Punto grid",41.5606,1.3658,0,12.8,12.8,100,4.2,"BAJO LLOBREGAT",2026-02-04 23:39:09.75982
9,"Punto grid",41.6006,1.3658,0,14,14,100,5,"BAJO LLOBREGAT",2026-02-04 23:39:09.884419
10,"Punto grid",41.6406,1.3658,0,14,14,100,5,"BAJO LLOBREGAT",2026-02-04 23:39:10.008837
11,"Punto grid",41.6806,1.3658,0,15.9,15.9,100,5.2,"BAJO LLOBREGAT",2026-02-04 23:39:10.133507
12,"Punto grid",41.7206,1.3658,0,17.3,17.3,100,5,"MEDIO LLOBREGAT",2026-02-04 23:39:10.285209
13,"Punto grid",41.7606,1.3658,0,17.3,17.3,100,5,"MEDIO LLOBREGAT",2026-02-04 23:39:10.415034
14,"Punto grid",41.8006,1.3658,0,19.9,19.9,100,4.1,"MEDIO LLOBREGAT",2026-02-04 23:39:10.539183
15,"Punto grid",41.8406,1.3658,0,19.9,19.9,100,4.1,"MEDIO LLOBREGAT",2026-02-04 23:39:10.662637
16,"Punto grid",41.8806,1.3658,0,23,23,100,5.6,"MEDIO LLOBREGAT",2026-02-04 23:39:10.785969
17,"Punto grid",41.9206,1.3658,0,27.8,27.8,100,7.6,"MEDIO LLOBREGAT",2026-02-04 23:39:10.90899
18,"Punto grid",41.9606,1.3658,0,27.8,27.8,100,7.6,"MEDIO LLOBREGAT",2026-02-04 23:39:11.032367
19,"Punto grid",42.0006,1.3658,0,30.4,30.4,100,8.1,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 23:39:11.155394
20,"Punto grid",42.0406,1.3658,0,30.7,30.7,100,8.7,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 23:39:11.278505
21,"Punto grid",42.0806,1.3658,0,30.7,31.1,100,8.1,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 23:39:11.401895
22,"Punto grid",42.1206,1.3658,0,36.9,37.9,100,11.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 23:39:11.525502
23,"Punto grid",42.1606,1.3658,0,35.6,38.2,100,9.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 23:39:11.64984
24,"Punto grid",42.2006,1.3658,0,40.8,44.2,100,10.3,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 23:39:11.773403
25,"Punto grid",42.2406,1.3658,0,35.6,40,100,8.8,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 23:39:11.896894
26,"Punto grid",42.2806,1.3658,0,31.6,34.1,100,6.8,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 23:39:12.020076
27,"Punto grid",41.2806,1.4058,0,5.8,5.8,98,1.8,"DELTA",2026-02-04 23:39:12.143315
28,"Punto grid",41.3206,1.4058,0,6.4,6.4,100,1.6,"DELTA",2026-02-04 23:39:12.266672
29,"Punto grid",41.3606,1.4058,0,6.6,6.6,100,1.8,"DELTA",2026-02-04 23:39:12.391811
30,"Punto grid",41.4006,1.4058,0,6.7,6.7,100,2.2,"BAJO LLOBREGAT",2026-02-04 23:39:12.515626
31,"Punto grid",41.4406,1.4058,0,8,8,100,2.4,"BAJO LLOBREGAT",2026-02-04 23:39:12.639493
32,"Punto grid",41.4806,1.4058,0,10.5,10.5,100,3.4,"BAJO LLOBREGAT",2026-02-04 23:39:12.762696
33,"Punto grid",41.5206,1.4058,0,10.5,10.5,100,3.4,"BAJO LLOBREGAT",2026-02-04 23:39:12.885581
34,"Punto grid",41.5606,1.4058,0,12.8,12.8,100,4.2,"BAJO LLOBREGAT",2026-02-04 23:39:13.008827
35,"Punto grid",41.6006,1.4058,0,14,14,100,5,"BAJO LLOBREGAT",2026-02-04 23:39:13.132154
36,"Punto grid",41.6406,1.4058,0,14,14,100,5,"BAJO LLOBREGAT",2026-02-04 23:39:13.255976
37,"Punto grid",41.6806,1.4058,0,15.9,15.9,100,5.2,"BAJO LLOBREGAT",2026-02-04 23:39:13.379563
38,"Punto grid",41.7206,1.4058,0,17.3,17.3,100,5,"MEDIO LLOBREGAT",2026-02-04 23:39:13.503472
39,"Punto grid",41.7606,1.4058,0,17.3,17.3,100,5,"MEDIO LLOBREGAT",2026-02-04 23:39:13.627079
40,"Punto grid",41.8006,1.4058,0,19.9,19.9,100,4.1,"MEDIO LLOBREGAT",2026-02-04 23:39:13.75026
41,"Punto grid",41.8406,1.4058,0,19.9,19.9,100,4.1,"MEDIO LLOBREGAT",2026-02-04 23:39:13.875035
42,"Punto grid",41.8806,1.4058,0,23,23,100,5.6,"MEDIO LLOBREGAT",2026-02-04 23:39:13.997976
43,"Punto grid",41.9206,1.4058,0,27.8,27.8,100,7.6,"MEDIO LLOBREGAT",2026-02-04 23:39:14.121375
