"ID","Localidad","Lat","Lon","Precip_1h","Precip_24h","Precip_48h","Prob_Max","Pico_Valor","Zona_Llobregat","Timestamp_Captura"
1,"Punto grid",41.2806,1.3658,0,5.6,10.3,95,3.1,"DELTA",2026-02-07 11:32:51.889175
2,"Punto grid",41.3206,1.3658,0,5,9.4,95,3,"DELTA",2026-02-07 11:32:52.073827
3,"Punto grid",41.3606,1.3658,0,5,9.4,95,2.8,"DELTA",2026-02-07 11:32:52.24167
4,"Punto grid",41.4006,1.3658,0,5,9.4,95,2.8,"BAJO LLOBREGAT",2026-02-07 11:32:52.409853
5,"Punto grid",41.4406,1.3658,0,6,10.8,93,3.2,"BAJO LLOBREGAT",2026-02-07 11:32:52.577007
6,"Punto grid",41.4806,1.3658,0,7.2,13.4,93,3.8,"BAJO LLOBREGAT",2026-02-07 11:32:52.744657
7,"Punto grid",41.5206,1.3658,0,7.2,13.4,93,3.8,"BAJO LLOBREGAT",2026-02-07 11:32:52.91156
8,"Punto grid",41.5606,1.3658,0,6.4,12.8,93,3.6,"BAJO LLOBREGAT",2026-02-07 11:32:53.076501
9,"Punto grid",41.6006,1.3658,0,5.8,12.8,90,3.8,"BAJO LLOBREGAT",2026-02-07 11:32:53.244062
10,"Punto grid",41.6406,1.3658,0,5.8,12.8,90,3.8,"BAJO LLOBREGAT",2026-02-07 11:32:53.41082
11,"Punto grid",41.6806,1.3658,0,5.6,13.8,90,4.2,"BAJO LLOBREGAT",2026-02-07 11:32:53.577776
12,"Punto grid",41.7206,1.3658,0,6.2,15.8,95,4.8,"MEDIO LLOBREGAT",2026-02-07 11:32:53.745117
13,"Punto grid",41.7606,1.3658,0,6.2,15.8,95,4.8,"MEDIO LLOBREGAT",2026-02-07 11:32:53.913292
14,"Punto grid",41.8006,1.3658,0,5.4,15.4,95,4.6,"MEDIO LLOBREGAT",2026-02-07 11:32:54.079764
15,"Punto grid",41.8406,1.3658,0,5.4,15.4,95,4.6,"MEDIO LLOBREGAT",2026-02-07 11:32:54.24318
16,"Punto grid",41.8806,1.3658,0.5,4.9,15.9,95,4.6,"MEDIO LLOBREGAT",2026-02-07 11:32:54.408725
17,"Punto grid",41.9206,1.3658,1.4,4.8,16.3,95,4.8,"MEDIO LLOBREGAT",2026-02-07 11:32:54.575012
18,"Punto grid",41.9606,1.3658,1.4,4.8,16.3,90,4.8,"MEDIO LLOBREGAT",2026-02-07 11:32:54.739626
19,"Punto grid",42.0006,1.3658,3,5.2,14.8,90,4,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 11:32:54.905002
20,"Punto grid",42.0406,1.3658,4.2,6,14.8,90,4.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 11:32:55.070531
21,"Punto grid",42.0806,1.3658,4.7,7,14.8,90,4.7,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 11:32:55.235669
22,"Punto grid",42.1206,1.3658,0.1,3.3,8.3,90,3.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 11:32:55.403011
23,"Punto grid",42.1606,1.3658,0,3.1,6.8,90,3.1,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 11:32:55.570091
24,"Punto grid",42.2006,1.3658,0,1.5,4.1,85,1.5,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 11:32:55.735514
25,"Punto grid",42.2406,1.3658,0,0.4,2.9,85,1.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 11:32:55.901066
26,"Punto grid",42.2806,1.3658,0,0,1.6,85,0.8,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 11:32:56.066412
27,"Punto grid",41.2806,1.4058,0,5.6,10.3,95,3.1,"DELTA",2026-02-07 11:32:56.231084
28,"Punto grid",41.3206,1.4058,0,5,9.4,95,3,"DELTA",2026-02-07 11:32:56.397091
29,"Punto grid",41.3606,1.4058,0,5,9.4,95,2.8,"DELTA",2026-02-07 11:32:56.564532
30,"Punto grid",41.4006,1.4058,0,5.4,10.4,95,3,"BAJO LLOBREGAT",2026-02-07 11:32:56.728614
31,"Punto grid",41.4406,1.4058,0,6,10.8,93,3.2,"BAJO LLOBREGAT",2026-02-07 11:32:56.894274
32,"Punto grid",41.4806,1.4058,0,7.2,13.4,93,3.8,"BAJO LLOBREGAT",2026-02-07 11:32:57.060664
33,"Punto grid",41.5206,1.4058,0,7.2,13.4,93,3.8,"BAJO LLOBREGAT",2026-02-07 11:32:57.225606
34,"Punto grid",41.5606,1.4058,0,6.4,12.8,93,3.6,"BAJO LLOBREGAT",2026-02-07 11:32:57.3904
35,"Punto grid",41.6006,1.4058,0,5.8,12.8,90,3.8,"BAJO LLOBREGAT",2026-02-07 11:32:57.556485
36,"Punto grid",41.6406,1.4058,0,5.8,12.8,90,3.8,"BAJO LLOBREGAT",2026-02-07 11:32:57.721586
37,"Punto grid",41.6806,1.4058,0,5.6,13.8,90,4.2,"BAJO LLOBREGAT",2026-02-07 11:32:57.886412
38,"Punto grid",41.7206,1.4058,0,6.2,15.8,95,4.8,"MEDIO LLOBREGAT",2026-02-07 11:32:58.052214
39,"Punto grid",41.7606,1.4058,0,6.2,15.8,95,4.8,"MEDIO LLOBREGAT",2026-02-07 11:32:58.217561
40,"Punto grid",41.8006,1.4058,0,5.4,15.4,95,4.6,"MEDIO LLOBREGAT",2026-02-07 11:32:58.383128
41,"Punto grid",41.8406,1.4058,0,5.4,15.4,95,4.6,"MEDIO LLOBREGAT",2026-02-07 11:32:58.549697
42,"Punto grid",41.8806,1.4058,0.5,4.9,15.9,95,4.6,"MEDIO LLOBREGAT",2026-02-07 11:32:58.714827
43,"Punto grid",41.9206,1.4058,1.4,4.8,16.3,95,4.8,"MEDIO LLOBREGAT",2026-02-07 11:32:58.879193
44,"Punto grid",41.9606,1.4058,1.4,4.8,16.3,90,4.8,"MEDIO LLOBREGAT",2026-02-07 11:32:59.04431
45,"Punto grid",42.0006,1.4058,3,5.2,14.8,90,4,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 11:32:59.212766
