"ID","Localidad","Lat","Lon","Precip_1h","Precip_24h","Precip_48h","Prob_Max","Pico_Valor","Zona_Llobregat","Timestamp_Captura"
1,"Punto grid",41.2806,1.3658,0,1.5,6.9,93,2,"DELTA",2026-02-04 04:50:09.100443
2,"Punto grid",41.3206,1.3658,0,2,8,100,2,"DELTA",2026-02-04 04:50:09.658279
3,"Punto grid",41.3606,1.3658,0,2.4,10,100,2.4,"DELTA",2026-02-04 04:50:10.062668
4,"Punto grid",41.4006,1.3658,0,2.4,10,100,2.4,"BAJO LLOBREGAT",2026-02-04 04:50:10.424968
5,"Punto grid",41.4406,1.3658,0,2.9,13.2,100,3,"BAJO LLOBREGAT",2026-02-04 04:50:10.885532
6,"Punto grid",41.4806,1.3658,0,2.6,14.3,100,4.4,"BAJO LLOBREGAT",2026-02-04 04:50:11.144895
7,"Punto grid",41.5206,1.3658,0,2.6,14.3,100,4.4,"BAJO LLOBREGAT",2026-02-04 04:50:11.393807
8,"Punto grid",41.5606,1.3658,0,2.4,17.4,100,4.6,"BAJO LLOBREGAT",2026-02-04 04:50:11.59303
9,"Punto grid",41.6006,1.3658,0,2.2,20,98,5,"BAJO LLOBREGAT",2026-02-04 04:50:11.785104
10,"Punto grid",41.6406,1.3658,0,2.2,20,98,5,"BAJO LLOBREGAT",2026-02-04 04:50:11.948168
11,"Punto grid",41.6806,1.3658,0,2.2,21.8,98,5.6,"BAJO LLOBREGAT",2026-02-04 04:50:12.083742
12,"Punto grid",41.7206,1.3658,0,2.5,23.7,98,5.9,"MEDIO LLOBREGAT",2026-02-04 04:50:12.208401
13,"Punto grid",41.7606,1.3658,0,2.5,23.7,98,5.9,"MEDIO LLOBREGAT",2026-02-04 04:50:12.334756
14,"Punto grid",41.8006,1.3658,0,2.4,21.7,98,5.7,"MEDIO LLOBREGAT",2026-02-04 04:50:12.460467
15,"Punto grid",41.8406,1.3658,0,2.4,21.7,100,5.7,"MEDIO LLOBREGAT",2026-02-04 04:50:12.58357
16,"Punto grid",41.8806,1.3658,0,2.1,21.1,100,6.2,"MEDIO LLOBREGAT",2026-02-04 04:50:12.706524
17,"Punto grid",41.9206,1.3658,0,2.3,22.1,100,7.8,"MEDIO LLOBREGAT",2026-02-04 04:50:12.82901
18,"Punto grid",41.9606,1.3658,0,2.3,22.1,100,7.8,"MEDIO LLOBREGAT",2026-02-04 04:50:12.95168
19,"Punto grid",42.0006,1.3658,0,2.5,22.2,100,8,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 04:50:13.074788
20,"Punto grid",42.0406,1.3658,0,2.2,21,100,7.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 04:50:13.197096
21,"Punto grid",42.0806,1.3658,0,2.6,23,100,6.9,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 04:50:13.319874
22,"Punto grid",42.1206,1.3658,0,0.3,12.8,100,3.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 04:50:13.442509
23,"Punto grid",42.1606,1.3658,0,1.5,13,100,3.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 04:50:13.565084
24,"Punto grid",42.2006,1.3658,0,1.8,16.8,100,3.7,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 04:50:13.688059
25,"Punto grid",42.2406,1.3658,0,3,17.8,100,3.6,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 04:50:13.810765
26,"Punto grid",42.2806,1.3658,0,1.5,14.4,100,2.8,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 04:50:13.933893
27,"Punto grid",41.2806,1.4058,0,1.5,6.9,93,2,"DELTA",2026-02-04 04:50:14.056501
28,"Punto grid",41.3206,1.4058,0,2,8,100,2,"DELTA",2026-02-04 04:50:14.179325
29,"Punto grid",41.3606,1.4058,0,2.4,10,100,2.4,"DELTA",2026-02-04 04:50:14.30328
30,"Punto grid",41.4006,1.4058,0,3.4,13.2,100,3.2,"BAJO LLOBREGAT",2026-02-04 04:50:14.431157
31,"Punto grid",41.4406,1.4058,0,2.9,13.2,100,3,"BAJO LLOBREGAT",2026-02-04 04:50:14.553203
32,"Punto grid",41.4806,1.4058,0,2.6,14.3,100,4.4,"BAJO LLOBREGAT",2026-02-04 04:50:14.675571
