"ID","Localidad","Lat","Lon","Precip_1h","Precip_24h","Precip_48h","Prob_Max","Pico_Valor","Zona_Llobregat","Timestamp_Captura"
1,"Punto grid",41.2806,1.3658,0,1.4,3.8,98,1.4,"DELTA",2026-02-07 22:38:40.046397
2,"Punto grid",41.3206,1.3658,0,1.4,3.4,100,1.2,"DELTA",2026-02-07 22:38:40.16969
3,"Punto grid",41.3606,1.3658,0,1.4,3,100,1,"DELTA",2026-02-07 22:38:40.272501
4,"Punto grid",41.4006,1.3658,0,1.4,3,100,1,"BAJO LLOBREGAT",2026-02-07 22:38:40.376682
5,"Punto grid",41.4406,1.3658,0,1.6,3.6,100,1.2,"BAJO LLOBREGAT",2026-02-07 22:38:40.483447
6,"Punto grid",41.4806,1.3658,0,2.2,5.2,100,1.6,"BAJO LLOBREGAT",2026-02-07 22:38:40.585852
7,"Punto grid",41.5206,1.3658,0,2.2,5.2,100,1.6,"BAJO LLOBREGAT",2026-02-07 22:38:40.687978
8,"Punto grid",41.5606,1.3658,0,2.2,5.4,100,1.8,"BAJO LLOBREGAT",2026-02-07 22:38:40.790028
9,"Punto grid",41.6006,1.3658,0,2,5.7,100,1.8,"BAJO LLOBREGAT",2026-02-07 22:38:40.891978
10,"Punto grid",41.6406,1.3658,0,2,5.7,100,1.8,"BAJO LLOBREGAT",2026-02-07 22:38:40.99396
11,"Punto grid",41.6806,1.3658,0,2,6.4,100,2,"BAJO LLOBREGAT",2026-02-07 22:38:41.095841
12,"Punto grid",41.7206,1.3658,0,1.8,7.4,98,2.2,"MEDIO LLOBREGAT",2026-02-07 22:38:41.197932
13,"Punto grid",41.7606,1.3658,0,1.8,7.4,98,2.2,"MEDIO LLOBREGAT",2026-02-07 22:38:41.302631
14,"Punto grid",41.8006,1.3658,0,1.2,7,98,2.2,"MEDIO LLOBREGAT",2026-02-07 22:38:41.403764
15,"Punto grid",41.8406,1.3658,0,1.2,7,100,2.2,"MEDIO LLOBREGAT",2026-02-07 22:38:41.504843
16,"Punto grid",41.8806,1.3658,0.5,1.3,7.7,100,2.2,"MEDIO LLOBREGAT",2026-02-07 22:38:41.605587
17,"Punto grid",41.9206,1.3658,1.4,1.8,8.2,100,2.2,"MEDIO LLOBREGAT",2026-02-07 22:38:41.706243
18,"Punto grid",41.9606,1.3658,1.4,1.8,8.2,98,2.2,"MEDIO LLOBREGAT",2026-02-07 22:38:41.807407
19,"Punto grid",42.0006,1.3658,3,3.4,9.2,98,3,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 22:38:41.908981
20,"Punto grid",42.0406,1.3658,4.2,4.8,10,98,4.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 22:38:42.011459
21,"Punto grid",42.0806,1.3658,4.7,5.8,11.6,100,4.7,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 22:38:42.11258
22,"Punto grid",42.1206,1.3658,0.1,3.3,11.6,100,3.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 22:38:42.215292
23,"Punto grid",42.1606,1.3658,0,3.1,10.4,100,3.1,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 22:38:42.319852
24,"Punto grid",42.2006,1.3658,0,1.5,8.1,100,2.1,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 22:38:42.42186
25,"Punto grid",42.2406,1.3658,0,0.4,7.7,100,2.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 22:38:42.522669
26,"Punto grid",42.2806,1.3658,0,0,6.5,100,1.8,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 22:38:42.623592
27,"Punto grid",41.2806,1.4058,0,1.4,3.8,98,1.4,"DELTA",2026-02-07 22:38:42.725465
28,"Punto grid",41.3206,1.4058,0,1.4,3.4,100,1.2,"DELTA",2026-02-07 22:38:42.826678
29,"Punto grid",41.3606,1.4058,0,1.4,3,100,1,"DELTA",2026-02-07 22:38:42.929104
30,"Punto grid",41.4006,1.4058,0,1.4,3.4,100,1,"BAJO LLOBREGAT",2026-02-07 22:38:43.029984
31,"Punto grid",41.4406,1.4058,0,1.6,3.6,100,1.2,"BAJO LLOBREGAT",2026-02-07 22:38:43.131207
32,"Punto grid",41.4806,1.4058,0,2.2,5.2,100,1.6,"BAJO LLOBREGAT",2026-02-07 22:38:43.231737
33,"Punto grid",41.5206,1.4058,0,2.2,5.2,100,1.6,"BAJO LLOBREGAT",2026-02-07 22:38:43.33365
34,"Punto grid",41.5606,1.4058,0,2.2,5.4,100,1.8,"BAJO LLOBREGAT",2026-02-07 22:38:43.433935
35,"Punto grid",41.6006,1.4058,0,2,5.7,100,1.8,"BAJO LLOBREGAT",2026-02-07 22:38:43.535128
36,"Punto grid",41.6406,1.4058,0,2,5.7,100,1.8,"BAJO LLOBREGAT",2026-02-07 22:38:43.636062
37,"Punto grid",41.6806,1.4058,0,2,6.4,100,2,"BAJO LLOBREGAT",2026-02-07 22:38:43.737213
38,"Punto grid",41.7206,1.4058,0,1.8,7.4,98,2.2,"MEDIO LLOBREGAT",2026-02-07 22:38:43.838821
39,"Punto grid",41.7606,1.4058,0,1.8,7.4,98,2.2,"MEDIO LLOBREGAT",2026-02-07 22:38:43.940817
40,"Punto grid",41.8006,1.4058,0,1.2,7,98,2.2,"MEDIO LLOBREGAT",2026-02-07 22:38:44.04187
41,"Punto grid",41.8406,1.4058,0,1.2,7,100,2.2,"MEDIO LLOBREGAT",2026-02-07 22:38:44.143881
42,"Punto grid",41.8806,1.4058,0.5,1.3,7.7,100,2.2,"MEDIO LLOBREGAT",2026-02-07 22:38:44.245847
43,"Punto grid",41.9206,1.4058,1.4,1.8,8.2,100,2.2,"MEDIO LLOBREGAT",2026-02-07 22:38:44.348957
44,"Punto grid",41.9606,1.4058,1.4,1.8,8.2,98,2.2,"MEDIO LLOBREGAT",2026-02-07 22:38:44.451095
45,"Punto grid",42.0006,1.4058,3,3.4,9.2,98,3,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 22:38:44.554793
46,"Punto grid",42.0406,1.4058,4.2,4.8,10,98,4.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 22:38:44.656335
47,"Punto grid",42.0806,1.4058,4.2,4.8,10,100,4.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 22:38:44.761224
48,"Punto grid",42.1206,1.4058,0,3.1,11.2,100,3.1,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 22:38:44.862803
49,"Punto grid",42.1606,1.4058,0,3.3,8.2,100,3.3,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 22:38:44.96393
50,"Punto grid",42.2006,1.4058,0,2.5,6.4,100,2.5,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 22:38:45.065159
51,"Punto grid",42.2406,1.4058,0,0.3,4.5,100,1.3,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 22:38:45.166751
52,"Punto grid",42.2806,1.4058,0,0,6.2,100,2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 22:38:45.271108
53,"Punto grid",41.2806,1.4458,0,1.2,3.3,98,1.3,"DELTA",2026-02-07 22:38:45.371818
54,"Punto grid",41.3206,1.4458,0,1.2,3.2,100,1.2,"DELTA",2026-02-07 22:38:45.473039
55,"Punto grid",41.3606,1.4458,0,1.2,2.8,100,1,"DELTA",2026-02-07 22:38:45.610224
56,"Punto grid",41.4006,1.4458,0,1.2,2.8,100,1,"BAJO LLOBREGAT",2026-02-07 22:38:45.712231
57,"Punto grid",41.4406,1.4458,0,1.4,3.4,100,1,"BAJO LLOBREGAT",2026-02-07 22:38:45.813515
58,"Punto grid",41.4806,1.4458,0,1.8,4.6,100,1.4,"BAJO LLOBREGAT",2026-02-07 22:38:45.918236
59,"Punto grid",41.5206,1.4458,0,1.8,4.6,100,1.4,"BAJO LLOBREGAT",2026-02-07 22:38:46.021559
60,"Punto grid",41.5606,1.4458,0,1.8,4.8,100,1.6,"BAJO LLOBREGAT",2026-02-07 22:38:46.124943
61,"Punto grid",41.6006,1.4458,0,1.6,5.2,100,1.6,"BAJO LLOBREGAT",2026-02-07 22:38:46.233037
62,"Punto grid",41.6406,1.4458,0,1.6,5.2,100,1.6,"BAJO LLOBREGAT",2026-02-07 22:38:46.337481
63,"Punto grid",41.6806,1.4458,0,1.4,5.8,100,1.8,"BAJO LLOBREGAT",2026-02-07 22:38:46.443637
64,"Punto grid",41.7206,1.4458,0,1.6,7.4,100,2.4,"MEDIO LLOBREGAT",2026-02-07 22:38:46.547749
65,"Punto grid",41.7606,1.4458,0,1.6,7.4,100,2.4,"MEDIO LLOBREGAT",2026-02-07 22:38:46.65159
