"ID","Localidad","Lat","Lon","Precip_1h","Precip_24h","Precip_48h","Prob_Max","Pico_Valor","Zona_Llobregat","Timestamp_Captura"
1,"Punto grid",41.2806,1.3658,0,1.2,4.6,93,1,"DELTA",2026-02-04 15:14:38.209039
2,"Punto grid",41.3206,1.3658,0,1.9,6.4,98,1.3,"DELTA",2026-02-04 15:14:38.333638
3,"Punto grid",41.3606,1.3658,0,2.6,8.6,98,1.4,"DELTA",2026-02-04 15:14:38.437511
4,"Punto grid",41.4006,1.3658,0,2.6,8.6,98,1.4,"BAJO LLOBREGAT",2026-02-04 15:14:38.540903
5,"Punto grid",41.4406,1.3658,0,2.6,11.8,98,2.2,"BAJO LLOBREGAT",2026-02-04 15:14:38.647971
6,"Punto grid",41.4806,1.3658,0,1.8,13.6,98,3,"BAJO LLOBREGAT",2026-02-04 15:14:38.756823
7,"Punto grid",41.5206,1.3658,0,1.8,13.6,98,3,"BAJO LLOBREGAT",2026-02-04 15:14:38.864339
8,"Punto grid",41.5606,1.3658,0,1.3,16.5,98,3.7,"BAJO LLOBREGAT",2026-02-04 15:14:38.971832
9,"Punto grid",41.6006,1.3658,0,0.9,16.9,98,4.4,"BAJO LLOBREGAT",2026-02-04 15:14:39.079988
10,"Punto grid",41.6406,1.3658,0,0.9,16.9,98,4.4,"BAJO LLOBREGAT",2026-02-04 15:14:39.187778
11,"Punto grid",41.6806,1.3658,0,1,16.5,98,4.7,"BAJO LLOBREGAT",2026-02-04 15:14:39.299456
12,"Punto grid",41.7206,1.3658,0,1.3,17.9,98,5,"MEDIO LLOBREGAT",2026-02-04 15:14:39.406895
13,"Punto grid",41.7606,1.3658,0,1.3,17.9,98,5,"MEDIO LLOBREGAT",2026-02-04 15:14:39.517987
14,"Punto grid",41.8006,1.3658,0,1,19.3,98,5.5,"MEDIO LLOBREGAT",2026-02-04 15:14:39.624417
15,"Punto grid",41.8406,1.3658,0,1,19.3,98,5.5,"MEDIO LLOBREGAT",2026-02-04 15:14:39.730749
16,"Punto grid",41.8806,1.3658,0,1.3,21.6,98,5.4,"MEDIO LLOBREGAT",2026-02-04 15:14:39.837749
17,"Punto grid",41.9206,1.3658,0,1.8,25.9,98,6.8,"MEDIO LLOBREGAT",2026-02-04 15:14:39.944905
18,"Punto grid",41.9606,1.3658,0,1.8,25.9,98,6.8,"MEDIO LLOBREGAT",2026-02-04 15:14:40.079153
19,"Punto grid",42.0006,1.3658,0,2.1,28.8,98,10.8,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 15:14:40.185992
20,"Punto grid",42.0406,1.3658,0,2.1,30.3,98,12.4,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 15:14:40.293178
21,"Punto grid",42.0806,1.3658,0,2.1,29.9,100,11.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 15:14:40.39941
22,"Punto grid",42.1206,1.3658,0,0.6,18.9,100,4.4,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 15:14:40.503536
23,"Punto grid",42.1606,1.3658,0,1.3,16.2,100,4.9,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 15:14:40.609631
24,"Punto grid",42.2006,1.3658,0,0.2,21.6,100,5.6,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 15:14:40.716239
25,"Punto grid",42.2406,1.3658,0,0,29.1,100,11.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 15:14:40.822383
26,"Punto grid",42.2806,1.3658,0,0,23.3,100,5.3,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 15:14:40.929558
27,"Punto grid",41.2806,1.4058,0,1.2,4.6,93,1,"DELTA",2026-02-04 15:14:41.037247
28,"Punto grid",41.3206,1.4058,0,1.9,6.4,98,1.3,"DELTA",2026-02-04 15:14:41.143954
29,"Punto grid",41.3606,1.4058,0,2.6,8.6,98,1.4,"DELTA",2026-02-04 15:14:41.252413
30,"Punto grid",41.4006,1.4058,0,2.9,12.5,98,2.4,"BAJO LLOBREGAT",2026-02-04 15:14:41.360391
31,"Punto grid",41.4406,1.4058,0,2.6,11.8,98,2.2,"BAJO LLOBREGAT",2026-02-04 15:14:41.467398
32,"Punto grid",41.4806,1.4058,0,1.8,13.6,98,3,"BAJO LLOBREGAT",2026-02-04 15:14:41.57336
33,"Punto grid",41.5206,1.4058,0,1.8,13.6,98,3,"BAJO LLOBREGAT",2026-02-04 15:14:41.6789
34,"Punto grid",41.5606,1.4058,0,1.3,16.5,98,3.7,"BAJO LLOBREGAT",2026-02-04 15:14:41.785303
35,"Punto grid",41.6006,1.4058,0,0.9,16.9,98,4.4,"BAJO LLOBREGAT",2026-02-04 15:14:41.891691
36,"Punto grid",41.6406,1.4058,0,0.9,16.9,98,4.4,"BAJO LLOBREGAT",2026-02-04 15:14:41.997866
37,"Punto grid",41.6806,1.4058,0,1,16.5,98,4.7,"BAJO LLOBREGAT",2026-02-04 15:14:42.10382
38,"Punto grid",41.7206,1.4058,0,1.3,17.9,98,5,"MEDIO LLOBREGAT",2026-02-04 15:14:42.209976
39,"Punto grid",41.7606,1.4058,0,1.3,17.9,98,5,"MEDIO LLOBREGAT",2026-02-04 15:14:42.316315
40,"Punto grid",41.8006,1.4058,0,1,19.3,98,5.5,"MEDIO LLOBREGAT",2026-02-04 15:14:42.422746
41,"Punto grid",41.8406,1.4058,0,1,19.3,98,5.5,"MEDIO LLOBREGAT",2026-02-04 15:14:42.528406
42,"Punto grid",41.8806,1.4058,0,1.3,21.6,98,5.4,"MEDIO LLOBREGAT",2026-02-04 15:14:42.634414
43,"Punto grid",41.9206,1.4058,0,1.8,25.9,98,6.8,"MEDIO LLOBREGAT",2026-02-04 15:14:42.741321
44,"Punto grid",41.9606,1.4058,0,1.8,25.9,98,6.8,"MEDIO LLOBREGAT",2026-02-04 15:14:42.848447
45,"Punto grid",42.0006,1.4058,0,2.1,28.8,98,10.8,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 15:14:42.958021
46,"Punto grid",42.0406,1.4058,0,2.1,30.3,98,12.4,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 15:14:43.065168
47,"Punto grid",42.0806,1.4058,0,2.1,30.3,100,12.4,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 15:14:43.171949
48,"Punto grid",42.1206,1.4058,0,0.8,17.4,100,4.6,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 15:14:43.278501
49,"Punto grid",42.1606,1.4058,0,0.7,18.3,100,5.4,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 15:14:43.387142
50,"Punto grid",42.2006,1.4058,0,0.2,19.7,100,5.1,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 15:14:43.493361
51,"Punto grid",42.2406,1.4058,0,0,27.2,100,11.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 15:14:43.600204
52,"Punto grid",42.2806,1.4058,0,0,24,100,7.6,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 15:14:43.70701
53,"Punto grid",41.2806,1.4458,0,1.4,4.6,93,1,"DELTA",2026-02-04 15:14:43.813016
54,"Punto grid",41.3206,1.4458,0,1.9,6.3,95,1.1,"DELTA",2026-02-04 15:14:43.919662
55,"Punto grid",41.3606,1.4458,0,2.6,9.1,95,1.6,"DELTA",2026-02-04 15:14:44.026028
56,"Punto grid",41.4006,1.4458,0,2.6,9.1,95,1.6,"BAJO LLOBREGAT",2026-02-04 15:14:44.132408
57,"Punto grid",41.4406,1.4458,0,2.9,12.5,98,2.4,"BAJO LLOBREGAT",2026-02-04 15:14:44.238903
58,"Punto grid",41.4806,1.4458,0,2.4,14.9,98,3.2,"BAJO LLOBREGAT",2026-02-04 15:14:44.345642
59,"Punto grid",41.5206,1.4458,0,2.4,14.9,98,3.2,"BAJO LLOBREGAT",2026-02-04 15:14:44.45216
60,"Punto grid",41.5606,1.4458,0,1.6,16.6,98,3.8,"BAJO LLOBREGAT",2026-02-04 15:14:44.559399
61,"Punto grid",41.6006,1.4458,0,1.4,17.6,98,4.3,"BAJO LLOBREGAT",2026-02-04 15:14:44.667694
62,"Punto grid",41.6406,1.4458,0,1.4,17.6,98,4.3,"BAJO LLOBREGAT",2026-02-04 15:14:44.773837
63,"Punto grid",41.6806,1.4458,0,1.4,16.8,98,4.6,"BAJO LLOBREGAT",2026-02-04 15:14:44.879577
64,"Punto grid",41.7206,1.4458,0,1.4,17.5,98,5.1,"MEDIO LLOBREGAT",2026-02-04 15:14:44.985536
65,"Punto grid",41.7606,1.4458,0,1.4,17.5,98,5.1,"MEDIO LLOBREGAT",2026-02-04 15:14:45.091908
66,"Punto grid",41.8006,1.4458,0,1.5,17.6,98,5.1,"MEDIO LLOBREGAT",2026-02-04 15:14:45.198669
67,"Punto grid",41.8406,1.4458,0,1.5,17.6,98,5.1,"MEDIO LLOBREGAT",2026-02-04 15:14:45.304621
68,"Punto grid",41.8806,1.4458,0,1.7,20,98,5.2,"MEDIO LLOBREGAT",2026-02-04 15:14:45.411087
69,"Punto grid",41.9206,1.4458,0,1.8,24,98,5.9,"MEDIO LLOBREGAT",2026-02-04 15:14:45.517568
70,"Punto grid",41.9606,1.4458,0,1.8,24,98,5.9,"MEDIO LLOBREGAT",2026-02-04 15:14:45.624402
71,"Punto grid",42.0006,1.4458,0,2,28.3,98,10.5,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 15:14:45.730041
72,"Punto grid",42.0406,1.4458,0,1.8,28.6,98,11.6,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 15:14:45.836593
73,"Punto grid",42.0806,1.4458,0,1.8,28.6,98,11.6,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 15:14:45.943354
74,"Punto grid",42.1206,1.4458,0,0.6,20.9,98,5.4,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 15:14:46.050245
75,"Punto grid",42.1606,1.4458,0,0.7,19,100,5.3,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 15:14:46.156522
76,"Punto grid",42.2006,1.4458,0,0.3,16.6,100,4,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 15:14:46.264426
77,"Punto grid",42.2406,1.4458,0,0,27.1,100,10.7,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 15:14:46.371489
78,"Punto grid",42.2806,1.4458,0,0,22.6,100,7.8,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-04 15:14:46.480007
