"ID","Localidad","Lat","Lon","Precip_1h","Precip_24h","Precip_48h","Prob_Max","Pico_Valor","Zona_Llobregat","Timestamp_Captura"
1,"Punto grid",41.2806,1.3658,0,5.8,6,100,1.8,"DELTA",2026-02-05 18:32:03.19119
2,"Punto grid",41.3206,1.3658,0,7.4,7.6,100,2.4,"DELTA",2026-02-05 18:32:03.334459
3,"Punto grid",41.3606,1.3658,0,8.9,9.3,100,2.8,"DELTA",2026-02-05 18:32:03.464014
4,"Punto grid",41.4006,1.3658,0,8.9,9.3,100,2.8,"BAJO LLOBREGAT",2026-02-05 18:32:03.59343
5,"Punto grid",41.4406,1.3658,0,10.6,11.4,100,3.6,"BAJO LLOBREGAT",2026-02-05 18:32:03.724088
6,"Punto grid",41.4806,1.3658,0,13.4,13.6,100,4.6,"BAJO LLOBREGAT",2026-02-05 18:32:03.853125
7,"Punto grid",41.5206,1.3658,0,13.4,13.6,100,4.6,"BAJO LLOBREGAT",2026-02-05 18:32:03.983761
8,"Punto grid",41.5606,1.3658,0,14.9,15.1,100,5,"BAJO LLOBREGAT",2026-02-05 18:32:04.112944
9,"Punto grid",41.6006,1.3658,0,15.7,15.9,100,5.2,"BAJO LLOBREGAT",2026-02-05 18:32:04.241829
10,"Punto grid",41.6406,1.3658,0,15.7,15.9,100,5.2,"BAJO LLOBREGAT",2026-02-05 18:32:04.370864
11,"Punto grid",41.6806,1.3658,0,18.2,18.4,100,5.4,"BAJO LLOBREGAT",2026-02-05 18:32:04.50021
12,"Punto grid",41.7206,1.3658,0,21,21,100,6.4,"MEDIO LLOBREGAT",2026-02-05 18:32:04.629386
13,"Punto grid",41.7606,1.3658,0,21,21,100,6.4,"MEDIO LLOBREGAT",2026-02-05 18:32:04.761809
14,"Punto grid",41.8006,1.3658,0,23.1,23.1,100,6.6,"MEDIO LLOBREGAT",2026-02-05 18:32:04.89013
15,"Punto grid",41.8406,1.3658,0,23.1,23.1,100,6.6,"MEDIO LLOBREGAT",2026-02-05 18:32:05.019234
16,"Punto grid",41.8806,1.3658,0,24.8,24.8,100,6.6,"MEDIO LLOBREGAT",2026-02-05 18:32:05.147314
17,"Punto grid",41.9206,1.3658,0,26.8,26.8,100,6.2,"MEDIO LLOBREGAT",2026-02-05 18:32:05.288482
18,"Punto grid",41.9606,1.3658,0,26.8,26.8,100,6.2,"MEDIO LLOBREGAT",2026-02-05 18:32:05.416167
19,"Punto grid",42.0006,1.3658,0,27.7,27.7,100,5.8,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-05 18:32:05.543915
20,"Punto grid",42.0406,1.3658,0,29.3,29.3,100,6.4,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-05 18:32:05.694854
21,"Punto grid",42.0806,1.3658,0,31.6,32,100,6.4,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-05 18:32:05.822975
22,"Punto grid",42.1206,1.3658,0,35.3,35.8,100,8.3,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-05 18:32:05.952088
23,"Punto grid",42.1606,1.3658,0,35.8,36.3,100,8.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-05 18:32:06.08037
24,"Punto grid",42.2006,1.3658,0,39.5,40,100,10.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-05 18:32:06.213313
25,"Punto grid",42.2406,1.3658,0,35.3,35.4,100,8.6,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-05 18:32:06.342012
26,"Punto grid",42.2806,1.3658,0,34.7,34.7,100,7.9,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-05 18:32:06.470297
27,"Punto grid",41.2806,1.4058,0,5.8,6,100,1.8,"DELTA",2026-02-05 18:32:06.598989
28,"Punto grid",41.3206,1.4058,0,7.4,7.6,100,2.4,"DELTA",2026-02-05 18:32:06.726896
29,"Punto grid",41.3606,1.4058,0,8.9,9.3,100,2.8,"DELTA",2026-02-05 18:32:06.857733
30,"Punto grid",41.4006,1.4058,0,9.6,10.4,100,3.4,"BAJO LLOBREGAT",2026-02-05 18:32:06.986568
31,"Punto grid",41.4406,1.4058,0,10.6,11.4,100,3.6,"BAJO LLOBREGAT",2026-02-05 18:32:07.114691
32,"Punto grid",41.4806,1.4058,0,13.4,13.6,100,4.6,"BAJO LLOBREGAT",2026-02-05 18:32:07.242444
33,"Punto grid",41.5206,1.4058,0,13.4,13.6,100,4.6,"BAJO LLOBREGAT",2026-02-05 18:32:07.370574
34,"Punto grid",41.5606,1.4058,0,14.9,15.1,100,5,"BAJO LLOBREGAT",2026-02-05 18:32:07.500469
35,"Punto grid",41.6006,1.4058,0,15.7,15.9,100,5.2,"BAJO LLOBREGAT",2026-02-05 18:32:07.629385
36,"Punto grid",41.6406,1.4058,0,15.7,15.9,100,5.2,"BAJO LLOBREGAT",2026-02-05 18:32:07.758508
37,"Punto grid",41.6806,1.4058,0,18.2,18.4,100,5.4,"BAJO LLOBREGAT",2026-02-05 18:32:07.886858
38,"Punto grid",41.7206,1.4058,0,21,21,100,6.4,"MEDIO LLOBREGAT",2026-02-05 18:32:08.015881
39,"Punto grid",41.7606,1.4058,0,21,21,100,6.4,"MEDIO LLOBREGAT",2026-02-05 18:32:08.144855
40,"Punto grid",41.8006,1.4058,0,23.1,23.1,100,6.6,"MEDIO LLOBREGAT",2026-02-05 18:32:08.274288
41,"Punto grid",41.8406,1.4058,0,23.1,23.1,100,6.6,"MEDIO LLOBREGAT",2026-02-05 18:32:08.403377
