"ID","Localidad","Lat","Lon","Precip_1h","Precip_24h","Precip_48h","Prob_Max","Pico_Valor","Zona_Llobregat","Timestamp_Captura"
1,"Punto grid",41.2806,1.3658,0,0.2,2.8,80,1.8,"DELTA",2026-02-06 16:10:36.130728
2,"Punto grid",41.3206,1.3658,0,0.6,2.8,80,1.6,"DELTA",2026-02-06 16:10:36.250874
3,"Punto grid",41.3606,1.3658,0,1.3,3.3,80,1.4,"DELTA",2026-02-06 16:10:36.354686
4,"Punto grid",41.4006,1.3658,0,1.3,3.3,80,1.4,"BAJO LLOBREGAT",2026-02-06 16:10:36.458632
5,"Punto grid",41.4406,1.3658,0,2.4,4.6,95,1.6,"BAJO LLOBREGAT",2026-02-06 16:10:36.563367
6,"Punto grid",41.4806,1.3658,0,1.9,4.5,95,1.8,"BAJO LLOBREGAT",2026-02-06 16:10:36.66717
7,"Punto grid",41.5206,1.3658,0,1.9,4.5,95,1.8,"BAJO LLOBREGAT",2026-02-06 16:10:36.769872
8,"Punto grid",41.5606,1.3658,0,3.5,6.3,95,2,"BAJO LLOBREGAT",2026-02-06 16:10:36.873975
9,"Punto grid",41.6006,1.3658,0,3.1,6.3,90,2.2,"BAJO LLOBREGAT",2026-02-06 16:10:36.977029
10,"Punto grid",41.6406,1.3658,0,3.1,6.3,90,2.2,"BAJO LLOBREGAT",2026-02-06 16:10:37.081342
11,"Punto grid",41.6806,1.3658,0,2.6,5.8,90,2.4,"BAJO LLOBREGAT",2026-02-06 16:10:37.184608
12,"Punto grid",41.7206,1.3658,0,3.4,7,90,2.8,"MEDIO LLOBREGAT",2026-02-06 16:10:37.290432
13,"Punto grid",41.7606,1.3658,0,3.4,7,90,2.8,"MEDIO LLOBREGAT",2026-02-06 16:10:37.39614
14,"Punto grid",41.8006,1.3658,0,4.1,7.1,90,2.4,"MEDIO LLOBREGAT",2026-02-06 16:10:37.497195
15,"Punto grid",41.8406,1.3658,0,4.1,7.1,83,2.4,"MEDIO LLOBREGAT",2026-02-06 16:10:37.599074
