"ID","Localidad","Lat","Lon","Precip_1h","Precip_24h","Precip_48h","Prob_Max","Pico_Valor","Zona_Llobregat","Timestamp_Captura"
1,"Punto grid",41.2806,1.3658,0,2.4,5.9,100,2.3,"DELTA",2026-02-07 15:37:06.025422
2,"Punto grid",41.3206,1.3658,0,2,4.8,95,1.6,"DELTA",2026-02-07 15:37:06.213073
3,"Punto grid",41.3606,1.3658,0,2,4.5,95,1.3,"DELTA",2026-02-07 15:37:06.383699
4,"Punto grid",41.4006,1.3658,0,2,4.5,95,1.3,"BAJO LLOBREGAT",2026-02-07 15:37:06.554339
5,"Punto grid",41.4406,1.3658,0,2.6,5.6,93,1.6,"BAJO LLOBREGAT",2026-02-07 15:37:06.726033
6,"Punto grid",41.4806,1.3658,0,4,7.4,93,2,"BAJO LLOBREGAT",2026-02-07 15:37:06.896312
7,"Punto grid",41.5206,1.3658,0,4,7.4,93,2,"BAJO LLOBREGAT",2026-02-07 15:37:07.066386
8,"Punto grid",41.5606,1.3658,0,4.2,7.4,93,2,"BAJO LLOBREGAT",2026-02-07 15:37:07.236665
9,"Punto grid",41.6006,1.3658,0,4.2,7.4,95,2.4,"BAJO LLOBREGAT",2026-02-07 15:37:07.407224
10,"Punto grid",41.6406,1.3658,0,4.2,7.4,95,2.4,"BAJO LLOBREGAT",2026-02-07 15:37:07.577057
11,"Punto grid",41.6806,1.3658,0,4.4,8,95,2.8,"BAJO LLOBREGAT",2026-02-07 15:37:07.747345
12,"Punto grid",41.7206,1.3658,0,4.6,9.4,98,3.4,"MEDIO LLOBREGAT",2026-02-07 15:37:07.917981
13,"Punto grid",41.7606,1.3658,0,4.6,9.4,98,3.4,"MEDIO LLOBREGAT",2026-02-07 15:37:08.090472
14,"Punto grid",41.8006,1.3658,0,4.2,9.6,98,3.4,"MEDIO LLOBREGAT",2026-02-07 15:37:08.259695
15,"Punto grid",41.8406,1.3658,0,4.2,9.6,98,3.4,"MEDIO LLOBREGAT",2026-02-07 15:37:08.429932
16,"Punto grid",41.8806,1.3658,0.5,4.1,10.1,98,3,"MEDIO LLOBREGAT",2026-02-07 15:37:08.599596
17,"Punto grid",41.9206,1.3658,1.4,4,10.6,98,3,"MEDIO LLOBREGAT",2026-02-07 15:37:08.768572
18,"Punto grid",41.9606,1.3658,1.4,4,10.6,100,3,"MEDIO LLOBREGAT",2026-02-07 15:37:08.937806
19,"Punto grid",42.0006,1.3658,3,5.2,11,100,3,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 15:37:09.107763
20,"Punto grid",42.0406,1.3658,4.2,6,11.6,100,4.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 15:37:09.277004
21,"Punto grid",42.0806,1.3658,4.7,7,12.8,100,4.7,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 15:37:09.446054
22,"Punto grid",42.1206,1.3658,0.1,3.3,8.9,100,3.5,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 15:37:09.616449
23,"Punto grid",42.1606,1.3658,0,3.1,8.3,100,3.1,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 15:37:09.786084
24,"Punto grid",42.2006,1.3658,0,1.5,5.6,98,1.7,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 15:37:09.955486
25,"Punto grid",42.2406,1.3658,0,0.4,4.4,98,1.5,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 15:37:10.125467
26,"Punto grid",42.2806,1.3658,0,0,3.1,98,1.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 15:37:10.305897
27,"Punto grid",41.2806,1.4058,0,2.4,5.9,100,2.3,"DELTA",2026-02-07 15:37:10.484637
28,"Punto grid",41.3206,1.4058,0,2,4.8,95,1.6,"DELTA",2026-02-07 15:37:10.654495
