"ID","Localidad","Lat","Lon","Precip_1h","Precip_24h","Precip_48h","Prob_Max","Pico_Valor","Zona_Llobregat","Timestamp_Captura"
1,"Punto grid",41.2806,1.3658,0,0,3.4,88,2.2,"DELTA",2026-02-06 21:42:29.434878
2,"Punto grid",41.3206,1.3658,0,0.2,3.2,85,2,"DELTA",2026-02-06 21:42:29.604516
3,"Punto grid",41.3606,1.3658,0,0.2,2.8,85,1.8,"DELTA",2026-02-06 21:42:29.75475
4,"Punto grid",41.4006,1.3658,0,0.2,2.8,85,1.8,"BAJO LLOBREGAT",2026-02-06 21:42:29.909562
5,"Punto grid",41.4406,1.3658,0,0.2,2.9,80,2,"BAJO LLOBREGAT",2026-02-06 21:42:30.061094
6,"Punto grid",41.4806,1.3658,0,0.4,3.6,80,2.6,"BAJO LLOBREGAT",2026-02-06 21:42:30.213537
7,"Punto grid",41.5206,1.3658,0,0.4,3.6,80,2.6,"BAJO LLOBREGAT",2026-02-06 21:42:30.368819
8,"Punto grid",41.5606,1.3658,0,0.6,4,80,2.8,"BAJO LLOBREGAT",2026-02-06 21:42:30.523381
9,"Punto grid",41.6006,1.3658,0,0.8,4.4,78,3,"BAJO LLOBREGAT",2026-02-06 21:42:30.678887
10,"Punto grid",41.6406,1.3658,0,0.8,4.4,78,3,"BAJO LLOBREGAT",2026-02-06 21:42:30.829909
11,"Punto grid",41.6806,1.3658,0,0.7,4.7,78,3.6,"BAJO LLOBREGAT",2026-02-06 21:42:30.981457
12,"Punto grid",41.7206,1.3658,0,0.9,5.5,75,4.2,"MEDIO LLOBREGAT",2026-02-06 21:42:31.134726
13,"Punto grid",41.7606,1.3658,0,0.9,5.5,75,4.2,"MEDIO LLOBREGAT",2026-02-06 21:42:31.291771
14,"Punto grid",41.8006,1.3658,0,1.3,5.5,75,4,"MEDIO LLOBREGAT",2026-02-06 21:42:31.442922
15,"Punto grid",41.8406,1.3658,0,1.3,5.5,75,4,"MEDIO LLOBREGAT",2026-02-06 21:42:31.596177
16,"Punto grid",41.8806,1.3658,0,2.4,5.8,75,3.2,"MEDIO LLOBREGAT",2026-02-06 21:42:31.745723
17,"Punto grid",41.9206,1.3658,0,3.8,6.8,75,3.2,"MEDIO LLOBREGAT",2026-02-06 21:42:31.898712
18,"Punto grid",41.9606,1.3658,0,3.8,6.8,68,3.2,"MEDIO LLOBREGAT",2026-02-06 21:42:32.052314
19,"Punto grid",42.0006,1.3658,0,2.4,6.6,68,2.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-06 21:42:32.203418
20,"Punto grid",42.0406,1.3658,0,2,8.2,68,4.6,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-06 21:42:32.355912
21,"Punto grid",42.0806,1.3658,0.6,2.6,10.7,85,6.3,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-06 21:42:32.509034
22,"Punto grid",42.1206,1.3658,0,5.1,8,85,3.6,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-06 21:42:32.66273
23,"Punto grid",42.1606,1.3658,0,5,11.6,85,5.9,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-06 21:42:32.812298
24,"Punto grid",42.2006,1.3658,0.2,4.9,11.1,65,5.4,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-06 21:42:32.963294
25,"Punto grid",42.2406,1.3658,1.4,4.4,10.3,65,5,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-06 21:42:33.117062
26,"Punto grid",42.2806,1.3658,0.3,0.8,6.1,65,3.3,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-06 21:42:33.265949
27,"Punto grid",41.2806,1.4058,0,0,3.4,88,2.2,"DELTA",2026-02-06 21:42:33.419227
28,"Punto grid",41.3206,1.4058,0,0.2,3.2,85,2,"DELTA",2026-02-06 21:42:33.573109
29,"Punto grid",41.3606,1.4058,0,0.2,2.8,85,1.8,"DELTA",2026-02-06 21:42:33.727058
30,"Punto grid",41.4006,1.4058,0,0.2,2.9,85,2,"BAJO LLOBREGAT",2026-02-06 21:42:33.88006
31,"Punto grid",41.4406,1.4058,0,0.2,2.9,80,2,"BAJO LLOBREGAT",2026-02-06 21:42:34.033793
32,"Punto grid",41.4806,1.4058,0,0.4,3.6,80,2.6,"BAJO LLOBREGAT",2026-02-06 21:42:34.187563
33,"Punto grid",41.5206,1.4058,0,0.4,3.6,80,2.6,"BAJO LLOBREGAT",2026-02-06 21:42:34.33714
34,"Punto grid",41.5606,1.4058,0,0.6,4,80,2.8,"BAJO LLOBREGAT",2026-02-06 21:42:34.490278
35,"Punto grid",41.6006,1.4058,0,0.8,4.4,78,3,"BAJO LLOBREGAT",2026-02-06 21:42:34.643456
36,"Punto grid",41.6406,1.4058,0,0.8,4.4,78,3,"BAJO LLOBREGAT",2026-02-06 21:42:34.796355
37,"Punto grid",41.6806,1.4058,0,0.7,4.7,78,3.6,"BAJO LLOBREGAT",2026-02-06 21:42:34.949216
38,"Punto grid",41.7206,1.4058,0,0.9,5.5,75,4.2,"MEDIO LLOBREGAT",2026-02-06 21:42:35.102337
39,"Punto grid",41.7606,1.4058,0,0.9,5.5,75,4.2,"MEDIO LLOBREGAT",2026-02-06 21:42:35.254757
40,"Punto grid",41.8006,1.4058,0,1.3,5.5,75,4,"MEDIO LLOBREGAT",2026-02-06 21:42:35.409267
41,"Punto grid",41.8406,1.4058,0,1.3,5.5,75,4,"MEDIO LLOBREGAT",2026-02-06 21:42:35.559675
42,"Punto grid",41.8806,1.4058,0,2.4,5.8,75,3.2,"MEDIO LLOBREGAT",2026-02-06 21:42:35.711813
43,"Punto grid",41.9206,1.4058,0,3.8,6.8,75,3.2,"MEDIO LLOBREGAT",2026-02-06 21:42:35.865415
44,"Punto grid",41.9606,1.4058,0,3.8,6.8,68,3.2,"MEDIO LLOBREGAT",2026-02-06 21:42:36.018328
45,"Punto grid",42.0006,1.4058,0,2.4,6.6,68,2.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-06 21:42:36.173583
46,"Punto grid",42.0406,1.4058,0,2,8.2,68,4.6,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-06 21:42:36.324376
47,"Punto grid",42.0806,1.4058,0,2,8.2,85,4.6,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-06 21:42:36.473865
48,"Punto grid",42.1206,1.4058,0,4.6,8,85,3.4,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-06 21:42:36.627492
49,"Punto grid",42.1606,1.4058,0,5.6,10.6,85,4.6,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-06 21:42:36.780857
50,"Punto grid",42.2006,1.4058,0.4,3.9,9.2,65,4.6,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-06 21:42:36.93169
51,"Punto grid",42.2406,1.4058,1.4,3.9,10.4,65,5.3,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-06 21:42:37.085703
52,"Punto grid",42.2806,1.4058,0.3,1.1,7.2,65,3.9,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-06 21:42:37.238714
53,"Punto grid",41.2806,1.4458,0,0,2.9,85,2,"DELTA",2026-02-06 21:42:37.391243
54,"Punto grid",41.3206,1.4458,0,0,2.7,75,1.8,"DELTA",2026-02-06 21:42:37.544618
55,"Punto grid",41.3606,1.4458,0,0,2.6,75,1.8,"DELTA",2026-02-06 21:42:37.69585
56,"Punto grid",41.4006,1.4458,0,0,2.6,75,1.8,"BAJO LLOBREGAT",2026-02-06 21:42:37.848572
57,"Punto grid",41.4406,1.4458,0,0.2,2.9,73,2,"BAJO LLOBREGAT",2026-02-06 21:42:37.999061
58,"Punto grid",41.4806,1.4458,0,0.3,3.2,73,2.4,"BAJO LLOBREGAT",2026-02-06 21:42:38.152699
59,"Punto grid",41.5206,1.4458,0,0.3,3.2,73,2.4,"BAJO LLOBREGAT",2026-02-06 21:42:38.306432
60,"Punto grid",41.5606,1.4458,0,0.6,3.4,73,2.4,"BAJO LLOBREGAT",2026-02-06 21:42:38.459286
