"ID","Localidad","Lat","Lon","Precip_1h","Precip_24h","Precip_48h","Prob_Max","Pico_Valor","Zona_Llobregat","Timestamp_Captura"
1,"Punto grid",41.2806,1.3658,0,5.6,9.5,90,2.2,"DELTA",2026-02-07 02:44:36.821515
2,"Punto grid",41.3206,1.3658,0,4.9,8.5,88,2.2,"DELTA",2026-02-07 02:44:36.941492
3,"Punto grid",41.3606,1.3658,0,4,7.2,88,2,"DELTA",2026-02-07 02:44:37.044202
4,"Punto grid",41.4006,1.3658,0,4,7.2,88,2,"BAJO LLOBREGAT",2026-02-07 02:44:37.147341
5,"Punto grid",41.4406,1.3658,0,3.8,7,90,2.2,"BAJO LLOBREGAT",2026-02-07 02:44:37.25015
6,"Punto grid",41.4806,1.3658,0,5.1,9.3,90,2.7,"BAJO LLOBREGAT",2026-02-07 02:44:37.352264
7,"Punto grid",41.5206,1.3658,0,5.1,9.3,90,2.7,"BAJO LLOBREGAT",2026-02-07 02:44:37.45452
8,"Punto grid",41.5606,1.3658,0,5.4,9.4,90,2.6,"BAJO LLOBREGAT",2026-02-07 02:44:37.558303
9,"Punto grid",41.6006,1.3658,0,5.6,9.4,93,3,"BAJO LLOBREGAT",2026-02-07 02:44:37.660607
10,"Punto grid",41.6406,1.3658,0,5.6,9.4,93,3,"BAJO LLOBREGAT",2026-02-07 02:44:37.763702
11,"Punto grid",41.6806,1.3658,0,6,10.5,93,3.4,"BAJO LLOBREGAT",2026-02-07 02:44:37.866032
12,"Punto grid",41.7206,1.3658,0,6.4,12.1,93,4,"MEDIO LLOBREGAT",2026-02-07 02:44:37.968109
13,"Punto grid",41.7606,1.3658,0,6.4,12.1,93,4,"MEDIO LLOBREGAT",2026-02-07 02:44:38.073486
14,"Punto grid",41.8006,1.3658,0,6.2,13.4,93,4.4,"MEDIO LLOBREGAT",2026-02-07 02:44:38.174294
15,"Punto grid",41.8406,1.3658,0,6.2,13.4,88,4.4,"MEDIO LLOBREGAT",2026-02-07 02:44:38.274888
16,"Punto grid",41.8806,1.3658,0.5,5.9,14.3,88,4.2,"MEDIO LLOBREGAT",2026-02-07 02:44:38.376635
17,"Punto grid",41.9206,1.3658,1.4,6,15.4,88,4,"MEDIO LLOBREGAT",2026-02-07 02:44:38.477682
18,"Punto grid",41.9606,1.3658,1.4,6,15.4,88,4,"MEDIO LLOBREGAT",2026-02-07 02:44:38.580479
19,"Punto grid",42.0006,1.3658,3,6.4,13.6,88,3.6,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 02:44:38.681556
20,"Punto grid",42.0406,1.3658,4.2,7.1,13.7,88,4.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 02:44:38.78349
21,"Punto grid",42.0806,1.3658,4.7,8,13.4,90,4.7,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 02:44:38.885715
22,"Punto grid",42.1206,1.3658,0.1,3.3,13.36,90,3.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 02:44:38.988544
23,"Punto grid",42.1606,1.3658,0,3.1,12.7,90,3.1,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 02:44:39.091045
24,"Punto grid",42.2006,1.3658,0,1.5,10.4,88,2.7,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 02:44:39.196878
25,"Punto grid",42.2406,1.3658,0,0.4,9.6,88,2.6,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 02:44:39.297722
26,"Punto grid",42.2806,1.3658,0,0,8.2,88,2.1,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 02:44:39.399813
27,"Punto grid",41.2806,1.4058,0,5.6,9.5,90,2.2,"DELTA",2026-02-07 02:44:39.501608
28,"Punto grid",41.3206,1.4058,0,4.9,8.5,88,2.2,"DELTA",2026-02-07 02:44:39.602666
29,"Punto grid",41.3606,1.4058,0,4,7.2,88,2,"DELTA",2026-02-07 02:44:39.705521
30,"Punto grid",41.4006,1.4058,0,3.4,6.6,88,2,"BAJO LLOBREGAT",2026-02-07 02:44:39.807138
31,"Punto grid",41.4406,1.4058,0,3.8,7,90,2.2,"BAJO LLOBREGAT",2026-02-07 02:44:39.907928
32,"Punto grid",41.4806,1.4058,0,5.1,9.3,90,2.7,"BAJO LLOBREGAT",2026-02-07 02:44:40.008796
33,"Punto grid",41.5206,1.4058,0,5.1,9.3,90,2.7,"BAJO LLOBREGAT",2026-02-07 02:44:40.109846
34,"Punto grid",41.5606,1.4058,0,5.4,9.4,90,2.6,"BAJO LLOBREGAT",2026-02-07 02:44:40.210719
35,"Punto grid",41.6006,1.4058,0,5.6,9.4,93,3,"BAJO LLOBREGAT",2026-02-07 02:44:40.312805
36,"Punto grid",41.6406,1.4058,0,5.6,9.4,93,3,"BAJO LLOBREGAT",2026-02-07 02:44:40.415509
37,"Punto grid",41.6806,1.4058,0,6,10.5,93,3.4,"BAJO LLOBREGAT",2026-02-07 02:44:40.516643
38,"Punto grid",41.7206,1.4058,0,6.4,12.1,93,4,"MEDIO LLOBREGAT",2026-02-07 02:44:40.617156
39,"Punto grid",41.7606,1.4058,0,6.4,12.1,93,4,"MEDIO LLOBREGAT",2026-02-07 02:44:40.718703
40,"Punto grid",41.8006,1.4058,0,6.2,13.4,93,4.4,"MEDIO LLOBREGAT",2026-02-07 02:44:40.819856
41,"Punto grid",41.8406,1.4058,0,6.2,13.4,88,4.4,"MEDIO LLOBREGAT",2026-02-07 02:44:40.921976
42,"Punto grid",41.8806,1.4058,0.5,5.9,14.3,88,4.2,"MEDIO LLOBREGAT",2026-02-07 02:44:41.023272
43,"Punto grid",41.9206,1.4058,1.4,6,15.4,88,4,"MEDIO LLOBREGAT",2026-02-07 02:44:41.12467
44,"Punto grid",41.9606,1.4058,1.4,6,15.4,88,4,"MEDIO LLOBREGAT",2026-02-07 02:44:41.225589
45,"Punto grid",42.0006,1.4058,3,6.4,13.6,88,3.6,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 02:44:41.328867
46,"Punto grid",42.0406,1.4058,4.2,7.1,13.7,88,4.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 02:44:41.430942
47,"Punto grid",42.0806,1.4058,4.2,7.1,13.7,90,4.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 02:44:41.531717
