"ID","Localidad","Lat","Lon","Precip_1h","Precip_24h","Precip_48h","Prob_Max","Pico_Valor","Zona_Llobregat","Timestamp_Captura"
1,"Punto grid",41.2806,1.3658,0,2.2,3.4,100,1.8,"DELTA",2026-02-07 18:52:12.624545
2,"Punto grid",41.3206,1.3658,0,2,2.8,95,1.6,"DELTA",2026-02-07 18:52:12.783132
3,"Punto grid",41.3606,1.3658,0,2,2.6,95,1.4,"DELTA",2026-02-07 18:52:12.92419
4,"Punto grid",41.4006,1.3658,0,2,2.6,95,1.4,"BAJO LLOBREGAT",2026-02-07 18:52:13.065675
5,"Punto grid",41.4406,1.3658,0,2.8,3.8,93,1.6,"BAJO LLOBREGAT",2026-02-07 18:52:13.208022
6,"Punto grid",41.4806,1.3658,0,3.8,5.8,93,2.2,"BAJO LLOBREGAT",2026-02-07 18:52:13.349717
7,"Punto grid",41.5206,1.3658,0,3.8,5.8,93,2.2,"BAJO LLOBREGAT",2026-02-07 18:52:13.491037
8,"Punto grid",41.5606,1.3658,0,3.6,5.8,93,2.4,"BAJO LLOBREGAT",2026-02-07 18:52:13.632224
9,"Punto grid",41.6006,1.3658,0,3.2,6,95,2.6,"BAJO LLOBREGAT",2026-02-07 18:52:13.774733
10,"Punto grid",41.6406,1.3658,0,3.2,6,95,2.6,"BAJO LLOBREGAT",2026-02-07 18:52:13.916196
11,"Punto grid",41.6806,1.3658,0,2.8,6.4,95,2.4,"BAJO LLOBREGAT",2026-02-07 18:52:14.057418
12,"Punto grid",41.7206,1.3658,0,2.6,7,98,2.4,"MEDIO LLOBREGAT",2026-02-07 18:52:14.201446
13,"Punto grid",41.7606,1.3658,0,2.6,7,98,2.4,"MEDIO LLOBREGAT",2026-02-07 18:52:14.344662
14,"Punto grid",41.8006,1.3658,0,1.8,6.4,98,2,"MEDIO LLOBREGAT",2026-02-07 18:52:14.484437
15,"Punto grid",41.8406,1.3658,0,1.8,6.4,98,2,"MEDIO LLOBREGAT",2026-02-07 18:52:14.624339
16,"Punto grid",41.8806,1.3658,0.5,1.7,6.7,98,2.2,"MEDIO LLOBREGAT",2026-02-07 18:52:14.764209
17,"Punto grid",41.9206,1.3658,1.4,2.2,7.4,98,2.4,"MEDIO LLOBREGAT",2026-02-07 18:52:14.904146
18,"Punto grid",41.9606,1.3658,1.4,2.2,7.4,100,2.4,"MEDIO LLOBREGAT",2026-02-07 18:52:15.044379
19,"Punto grid",42.0006,1.3658,3,3.6,8.4,100,3,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 18:52:15.184436
20,"Punto grid",42.0406,1.3658,4.2,5,9.6,100,4.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 18:52:15.324997
21,"Punto grid",42.0806,1.3658,4.7,6,11.4,100,4.7,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 18:52:15.464757
22,"Punto grid",42.1206,1.3658,0.1,3.3,11.2,100,3.2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 18:52:15.604641
23,"Punto grid",42.1606,1.3658,0,3.1,10.8,100,3.1,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 18:52:15.744393
24,"Punto grid",42.2006,1.3658,0,1.5,8.3,98,2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 18:52:15.884017
25,"Punto grid",42.2406,1.3658,0,0.4,7.4,98,2.1,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 18:52:16.025054
26,"Punto grid",42.2806,1.3658,0,0,6.9,98,2,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-07 18:52:16.164938
27,"Punto grid",41.2806,1.4058,0,2.2,3.4,100,1.8,"DELTA",2026-02-07 18:52:16.304349
28,"Punto grid",41.3206,1.4058,0,2,2.8,95,1.6,"DELTA",2026-02-07 18:52:16.444223
29,"Punto grid",41.3606,1.4058,0,2,2.6,95,1.4,"DELTA",2026-02-07 18:52:16.586806
30,"Punto grid",41.4006,1.4058,0,2.8,3.6,95,1.4,"BAJO LLOBREGAT",2026-02-07 18:52:16.726647
31,"Punto grid",41.4406,1.4058,0,2.8,3.8,93,1.6,"BAJO LLOBREGAT",2026-02-07 18:52:16.866739
