"ID","Localidad","Lat","Lon","Precip_1h","Precip_24h","Precip_48h","Prob_Max","Pico_Valor","Zona_Llobregat","Timestamp_Captura"
1,"Punto grid",41.2806,1.3658,0,7.5,7.5,100,2.4,"DELTA",2026-02-02 17:15:03.910558
2,"Punto grid",41.3206,1.3658,0,7.1,7.1,100,2.2,"DELTA",2026-02-02 17:15:04.033614
3,"Punto grid",41.3606,1.3658,0,6.9,6.9,100,2.6,"DELTA",2026-02-02 17:15:04.137562
4,"Punto grid",41.4006,1.3658,0,6.9,6.9,100,2.6,"BAJO LLOBREGAT",2026-02-02 17:15:04.241994
5,"Punto grid",41.4406,1.3658,0,6.8,6.8,100,2.8,"BAJO LLOBREGAT",2026-02-02 17:15:04.345614
6,"Punto grid",41.4806,1.3658,0,6.2,6.2,100,2.3,"BAJO LLOBREGAT",2026-02-02 17:15:04.449269
7,"Punto grid",41.5206,1.3658,0,6.2,6.2,100,2.3,"BAJO LLOBREGAT",2026-02-02 17:15:04.552997
8,"Punto grid",41.5606,1.3658,0,6.2,6.2,100,2.2,"BAJO LLOBREGAT",2026-02-02 17:15:04.656868
9,"Punto grid",41.6006,1.3658,0,6.2,6.2,100,2,"BAJO LLOBREGAT",2026-02-02 17:15:04.762609
10,"Punto grid",41.6406,1.3658,0,6.2,6.2,100,2,"BAJO LLOBREGAT",2026-02-02 17:15:04.870164
11,"Punto grid",41.6806,1.3658,0,6.2,6.2,100,2,"BAJO LLOBREGAT",2026-02-02 17:15:04.972603
12,"Punto grid",41.7206,1.3658,0,8.3,8.3,100,2.6,"MEDIO LLOBREGAT",2026-02-02 17:15:05.074907
13,"Punto grid",41.7606,1.3658,0,8.3,8.3,100,2.6,"MEDIO LLOBREGAT",2026-02-02 17:15:05.177033
14,"Punto grid",41.8006,1.3658,0,9.4,9.4,100,2.4,"MEDIO LLOBREGAT",2026-02-02 17:15:05.279138
15,"Punto grid",41.8406,1.3658,0,9.4,9.4,100,2.4,"MEDIO LLOBREGAT",2026-02-02 17:15:05.381512
16,"Punto grid",41.8806,1.3658,0,13.5,13.5,100,3,"MEDIO LLOBREGAT",2026-02-02 17:15:05.483633
17,"Punto grid",41.9206,1.3658,0,18.4,18.4,100,4.1,"MEDIO LLOBREGAT",2026-02-02 17:15:05.585668
18,"Punto grid",41.9606,1.3658,0,18.4,18.4,100,4.1,"MEDIO LLOBREGAT",2026-02-02 17:15:05.687713
19,"Punto grid",42.0006,1.3658,0,20.3,20.3,100,4.6,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-02 17:15:05.789563
20,"Punto grid",42.0406,1.3658,0,28.2,28.2,100,6.3,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-02 17:15:05.891358
21,"Punto grid",42.0806,1.3658,0,39,39.6,100,9.4,"ALTO LLOBREGAT/BERGUEDÀ",2026-02-02 17:15:05.993864
